size	sample	distance	reg	reads_rep1	fraction_rep1	reads_rep2	fraction_rep2	reads_rep3	fraction_rep3	reads_sum	fraction_sum	reads_ave	fraction_ave	strain	ribo	CHX
M	IP_Upf1-FLAG	-58	Distance from stop (nt)	703	0.000932960856784536	2680	0.000827773659500865	1525	0.000747544255845428	4908	0.000813778119118016	1636	0.00083609292404361	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-57	Distance from stop (nt)	157	0.000208356834303232	597	0.000184395848776872	225	0.000110293414796866	979	0.000162324527020484	326.333333333333	0.000167682032625657	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-56	Distance from stop (nt)	1937	0.00257061903213606	8761	0.0027060168025698	5855	0.00287007974949179	16553	0.00274459437770182	5517.66666666667	0.00271557186139922	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-55	Distance from stop (nt)	729	0.000967465810236027	2505	0.000773721275018532	1528	0.000749014834709387	4762	0.00078957037555827	1587.33333333333	0.000830067306654649	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-54	Distance from stop (nt)	262	0.000347703761703483	879	0.000271497405485545	405	0.00019852814663436	1546	0.00025633679139292	515.333333333333	0.000272576437941129	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-53	Distance from stop (nt)	2764	0.00366814197461232	12179	0.00376173708920188	8044	0.00394311212722664	22987	0.00381139315895799	7662.33333333333	0.00379099706368028	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-52	Distance from stop (nt)	568	0.000753800521555643	2164	0.000668396342970101	1307	0.000640682191731131	4039	0.000669692302998709	1346.33333333333	0.000687626352085625	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-51	Distance from stop (nt)	175	0.000232244879000418	528	0.000163083765752409	275	0.000134803062529503	978	0.000162158720557746	326	0.00017671056909411	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-50	Distance from stop (nt)	2384	0.00316383880878284	10413	0.00321627131208302	7039	0.00345046820780064	19836	0.00328893699487061	6612	0.00327685944288883	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-49	Distance from stop (nt)	741	0.000983391173367484	2559	0.000790400296515938	1474	0.000722544415158139	4774	0.000791560053111126	1591.33333333333	0.00083211196168052	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-48	Distance from stop (nt)	139	0.000184468789606046	469	0.000144860390412651	256	0.000125489396391101	864	0.000143256783805616	288	0.0001516061921366	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-47	Distance from stop (nt)	1742	0.00231183188124988	8656	0.00267358537188041	5634	0.00276174710651354	16032	0.00265820921061533	5344	0.00258238811988127	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-46	Distance from stop (nt)	776	0.00102984014916757	3430	0.00105942673585372	2125	0.00104166002863707	6331	0.00104972071559416	2110.33333333333	0.00104364230455279	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-45	Distance from stop (nt)	186	0.000246843128537587	678	0.00020941438102298	309	0.000151469622987697	1173	0.000194490980791653	391	0.000202575710849421	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-44	Distance from stop (nt)	1837	0.00243790767270725	7669	0.00236872992340005	5204	0.00255096413601286	14710	0.00243901306687572	4903.33333333333	0.00245253391070672	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-43	Distance from stop (nt)	470	0.000623743389315408	1810	0.000559056090931554	994	0.000487251796924824	3274	0.000542850359004153	1091.33333333333	0.000556683759057262	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-42	Distance from stop (nt)	169	0.000224282197434689	396	0.000122312824314307	237	0.000116175730252699	802	0.000132976783115862	267.333333333333	0.000154256917333899	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-41	Distance from stop (nt)	1541	0.00204508204879797	6547	0.00202217692117618	4476	0.00219410366502566	12564	0.00208319239784001	4188	0.00208712087833327	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-40	Distance from stop (nt)	468	0.000621089162126832	1584	0.000489251297257228	934	0.000457840219645659	2986	0.000495098097735614	995.333333333333	0.000522726893009906	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-39	Distance from stop (nt)	108	0.000143328268183115	391	0.000120768470471955	195	9.55876261572843e-05	694	0.00011506968514016	231.333333333333	0.000119894788270785	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-38	Distance from stop (nt)	1456	0.00193227739328348	7071	0.00218402520385471	4714	0.00231076958823302	13241	0.00219544337311362	4413.66666666667	0.00214235739512373	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-37	Distance from stop (nt)	542	0.000719295568104152	2172	0.000670867309117865	1166	0.000571564985125095	3880	0.00064332907542337	1293.33333333333	0.000653909287449037	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-36	Distance from stop (nt)	160	0.000212338175086096	467	0.00014424264887571	260	0.000127450168209712	887	0.00014707033244859	295.666666666667	0.000161343664057173	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-35	Distance from stop (nt)	1476	0.00195881966516924	6762	0.00208858413639733	4320	0.00211763356409984	12558	0.00208219755906358	4186	0.00205501245522214	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-34	Distance from stop (nt)	343	0.000455199962840819	1620	0.000500370644922165	960	0.00047058523646663	2923	0.000484652290583121	974.333333333333	0.000475385281409871	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-33	Distance from stop (nt)	170	0.000225609311028978	597	0.000184395848776872	301	0.000147548079350475	1068	0.000177081302204165	356	0.000185851079718775	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-32	Distance from stop (nt)	1998	0.00265157296138763	9809	0.00302971336792686	6285	0.00308086271999247	18092	0.00299977052385557	6030.66666666667	0.00292071634976899	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-31	Distance from stop (nt)	510	0.000676827933086933	1887	0.000582839140103781	1040	0.00050980067283885	3437	0.000569876812430444	1145.66666666667	0.000589822582009854	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-30	Distance from stop (nt)	187	0.000248170242131875	563	0.000173894242648876	288	0.000141175570939989	1038	0.000172107108322025	346	0.000187746685240247	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-29	Distance from stop (nt)	1451	0.00192564182531204	6965	0.00215128490239684	4489	0.00220047617343615	12905	0.00213973240163366	4301.66666666667	0.00209246763371501	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-28	Distance from stop (nt)	414	0.000549425028035275	1809	0.000558747220163084	963	0.000472055815330589	3186	0.000528259390283211	1062	0.000526742687842982	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-27	Distance from stop (nt)	227	0.000301254785903399	856	0.000264393377810724	295	0.000144606921622558	1378	0.000228481305652939	459.333333333333	0.000236751695112227	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-26	Distance from stop (nt)	2702	0.00358586093176645	14042	0.00433716333086237	8328	0.00408232692634802	25072	0.00415709963376669	8357.33333333333	0.00400178372965895	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-25	Distance from stop (nt)	723	0.000959503128670298	2968	0.000916728440820361	1506	0.000738230589707026	5197	0.000861696186849293	1732.33333333333	0.000871487386399229	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-24	Distance from stop (nt)	156	0.000207029720708944	514	0.000158759574993823	258	0.000126469782300407	928	0.000153868397420847	309.333333333333	0.000164086359334391	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-23	Distance from stop (nt)	1617	0.00214594268196386	8879	0.00274246355324932	5955	0.00291909904495707	16451	0.00272768211850254	5483.66666666667	0.00260250176005675	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-22	Distance from stop (nt)	416	0.000552079255223851	1724	0.000532493204843094	865	0.00042401690577462	3005	0.000498248420527636	1001.66666666667	0.000502863121947188	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-21	Distance from stop (nt)	162	0.000214992402274673	483	0.000149184581171238	305	0.000149508851169086	950	0.000157516139601083	316.666666666667	0.000171228611538332	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-20	Distance from stop (nt)	1775	0.00235562662986138	7991	0.00246818631084754	5231	0.00256419934578848	14997	0.00248659952168152	4999	0.0024626707621658	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-19	Distance from stop (nt)	463	0.000614453594155392	1764	0.000544848035581913	963	0.000472055815330589	3190	0.000528922616134163	1063.33333333333	0.000543785815022631	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-18	Distance from stop (nt)	127	0.000168543426474589	456	0.000140845070422535	221	0.000108332642978256	804	0.000133308396041338	268	0.00013924037995846	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-17	Distance from stop (nt)	1401	0.00185928614559763	6450	0.00199221645663454	4294	0.00210488854727887	12145	0.00201371948995279	4048.33333333333	0.00198546371650368	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-16	Distance from stop (nt)	589	0.000781669907035693	1942	0.000599827032369657	1124	0.00055097688102968	3655	0.000606022621307324	1218.33333333333	0.00064415794014501	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-15	Distance from stop (nt)	186	0.000246843128537587	397	0.000122621695082777	181	8.87249247921459e-05	764	0.000126676137531818	254.666666666667	0.000152729916137503	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-14	Distance from stop (nt)	1906	0.00252947851071312	7788	0.00240548554484804	5114	0.00250684677009411	14808	0.00245526210022404	4936	0.00248060360855176	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-13	Distance from stop (nt)	375	0.000497667597858039	1914	0.000591178650852483	1052	0.000515682988294682	3341	0.000553959392007598	1113.66666666667	0.000534843079001735	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-12	Distance from stop (nt)	89	0.000118113109891641	317	9.79120336051396e-05	178	8.72543459281877e-05	584	9.68309742389815e-05	194.666666666667	0.000101093163141656	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-11	Distance from stop (nt)	1488	0.0019747450283007	6527	0.00201599950580677	4275	0.00209557488114046	12290	0.0020377614270498	4096.66666666667	0.00202877313841598	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-10	Distance from stop (nt)	573	0.000760436089527083	2641	0.000815727699530516	1431	0.000701466118108071	4645	0.000770171019417927	1548.33333333333	0.000759209969055223	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-9	Distance from stop (nt)	88	0.000116785996297353	446	0.00013775636273783	217	0.000106371871159645	751	0.000124520653516224	250.333333333333	0.000120304743398276	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-8	Distance from stop (nt)	1726	0.00229059806374127	7784	0.00240425006177415	4817	0.00236125946256225	14327	0.00237550919164707	4775.66666666667	0.00235203586269256	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-7	Distance from stop (nt)	392	0.000520228528960936	1313	0.00040554731900173	609	0.000298527509383519	2314	0.00038367615477569	771.333333333333	0.000408101119115395	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-6	Distance from stop (nt)	186	0.000246843128537587	592	0.000182851494934519	246	0.000120587466844574	1024	0.000169785817843694	341.333333333333	0.000183427363438894	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-5	Distance from stop (nt)	1956	0.00259583419042753	9108	0.00281319495922906	5352	0.00262351269330146	16416	0.00272187889230671	5472	0.00267751394765268	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-4	Distance from stop (nt)	713	0.000946231992727417	2641	0.000815727699530516	1441	0.000706368047654598	4795	0.000795041988828624	1598.33333333333	0.000822775913304177	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-3	Distance from stop (nt)	41	5.44116573658122e-05	117	3.61378799110452e-05	71	3.48036997803445e-05	229	3.79696799669979e-05	76.3333333333333	4.17844123524007e-05	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-2	Distance from stop (nt)	169	0.000224282197434689	283	8.74104274771436e-05	173	8.4803381154924e-05	625	0.000103629039211239	208.333333333333	0.000132165335355586	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	-1	Distance from stop (nt)	231	0.000306563240280552	367	0.000113355572028663	265	0.000129901132982976	863	0.000143090977342878	287.666666666667	0.000183273315097397	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	0	Distance from stop (nt)	21	2.78693854800502e-05	26	8.03063998023227e-06	17	8.33328022909658e-06	64	1.06116136152308e-05	21.3333333333333	1.4744435229793e-05	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	1	Distance from stop (nt)	0	0	3	9.26612305411416e-07	9	4.41173659187466e-06	12	1.98967755285578e-06	4	1.77944963242869e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	2	Distance from stop (nt)	7	9.28979516001672e-06	14	4.32419075858661e-06	3	1.47057886395822e-06	24	3.97935510571157e-06	8	5.02818826085385e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	3	Distance from stop (nt)	7	9.28979516001672e-06	17	5.25080306399802e-06	8	3.92154363722192e-06	32	5.30580680761542e-06	10.6666666666667	6.15404728707889e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	4	Distance from stop (nt)	3	3.98134078286431e-06	12	3.70644922164566e-06	10	4.9019295465274e-06	25	4.14516156844955e-06	8.33333333333333	4.19657318367912e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	5	Distance from stop (nt)	6	7.96268156572862e-06	18	5.5596738324685e-06	12	5.88231545583288e-06	36	5.96903265856735e-06	12	6.46822361801e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	6	Distance from stop (nt)	6	7.96268156572862e-06	18	5.5596738324685e-06	8	3.92154363722192e-06	32	5.30580680761542e-06	10.6666666666667	5.81463301180634e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	7	Distance from stop (nt)	1	1.3271135942881e-06	5	1.54435384235236e-06	8	3.92154363722192e-06	14	2.32129047833175e-06	4.66666666666667	2.26433702462079e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	8	Distance from stop (nt)	0	0	18	5.5596738324685e-06	7	3.43135068256918e-06	25	4.14516156844955e-06	8.33333333333333	2.99700817167923e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	9	Distance from stop (nt)	5	6.63556797144052e-06	15	4.63306152705708e-06	16	7.84308727444384e-06	36	5.96903265856735e-06	12	6.37057225764714e-06	UPF1-FLAG	IP	+CHX
M	IP_Upf1-FLAG	10	Distance from stop (nt)	0	0	8	2.47096614776378e-06	7	3.43135068256918e-06	15	2.48709694106973e-06	5	1.96743894344432e-06	UPF1-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-10	Distance from start (nt)	128	4.56690244489836e-05	224	5.78137025701804e-05	145	5.56616539188683e-05	497	5.35426834300154e-05	165.666666666667	5.30481269793441e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-9	Distance from start (nt)	91	3.24678220691993e-05	168	4.33602769276353e-05	134	5.14390456905404e-05	393	4.23385806599518e-05	131	4.24223815624583e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-8	Distance from start (nt)	142	5.06640739980912e-05	242	6.24594465267128e-05	180	6.90972255544573e-05	564	6.07607111761141e-05	188	6.07402486930871e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-7	Distance from start (nt)	215	7.67096895041521e-05	320	8.25910036716863e-05	252	9.67361157762401e-05	787	8.47848930773081e-05	262.333333333333	8.53456029840262e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-6	Distance from start (nt)	117	4.17443426603991e-05	215	5.54908305919142e-05	140	5.37422865423556e-05	472	5.0849389494904e-05	157.333333333333	5.03258199315563e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-5	Distance from start (nt)	60	2.14073552104611e-05	105	2.71001730797721e-05	85	3.26292454007159e-05	250	2.69329393511144e-05	83.3333333333333	2.70455912303164e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-4	Distance from start (nt)	96	3.42517683367377e-05	154	3.9746920516999e-05	116	4.45293231350947e-05	366	3.94298232100315e-05	122	3.95093373296105e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-3	Distance from start (nt)	113	4.03171856463683e-05	225	5.80717994566544e-05	151	5.79648947706836e-05	489	5.26808293707797e-05	163	5.21179599579021e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-2	Distance from start (nt)	171	6.1010962349814e-05	304	7.8461453488102e-05	223	8.56037849924665e-05	698	7.51967666683114e-05	232.666666666667	7.50254002767942e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	-1	Distance from start (nt)	641	0.000228701911498426	923	0.00023822342621552	651	0.000249901632421954	2215	0.000238625842650873	738.333333333333	0.000238942323378633	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	0	Distance from start (nt)	7285	0.00259920971180348	10368	0.00267594851896264	7366	0.00282761201907851	25019	0.00269534083850212	8339.66666666667	0.00270092341661488	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	1	Distance from start (nt)	1448	0.000516630839079127	2280	0.000588460901160765	1687	0.000647594552835385	5415	0.000583367466345138	1805	0.000584228764358426	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	2	Distance from start (nt)	258	9.20516274049826e-05	372	9.60120417683353e-05	236	9.05941401713995e-05	866	9.32957019122602e-05	288.666666666667	9.28859364482391e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	3	Distance from start (nt)	1449	0.000516987628332635	2028	0.000523420485769312	1376	0.000528209902016295	4853	0.000522822218683832	1617.66666666667	0.000522872672039414	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	4	Distance from start (nt)	405	0.000144499647670612	522	0.000134726574739438	372	0.000142800932812545	1299	0.00013994355286839	433	0.000140675718407532	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	5	Distance from start (nt)	185	6.60060118989216e-05	273	7.04604500074074e-05	251	9.63522423009376e-05	709	7.63818159997604e-05	236.333333333333	7.76062347357555e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	6	Distance from start (nt)	1845	0.000658276172721678	2618	0.000675697648788984	1768	0.000678688304334891	6231	0.000671276580387175	2077	0.000670887375281851	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	7	Distance from start (nt)	644	0.000229772279258949	945	0.000243901557717949	664	0.000254891987600887	2253	0.000242719649432243	751	0.000242855274859261	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	8	Distance from start (nt)	263	9.3835573672521e-05	427	0.000110207370524406	335	0.000128597614226351	1025	0.000110425051339569	341.666666666667	0.000110880186141093	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	9	Distance from start (nt)	2842	0.00101399505846884	3905	0.00100786834168105	2821	0.00108290707382847	9568	0.00103077745484585	3189.33333333333	0.00103492349132612	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	10	Distance from start (nt)	650	0.000231913014779995	894	0.000230738616507774	606	0.000232627326033339	2150	0.000231623278419584	716.666666666667	0.000231759652440369	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	11	Distance from start (nt)	188	6.70763796594447e-05	371	9.57539448818613e-05	274	0.000105181332232896	833	8.97405539179131e-05	277.666666666667	8.9337218924734e-05	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	12	Distance from start (nt)	3103	0.00110711705363434	4814	0.00124247841148593	2992	0.0011485494381052	10909	0.00117524574152523	3636.33333333333	0.00116604830107516	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	13	Distance from start (nt)	1084	0.00038675955080233	1661	0.000428698928433347	1265	0.000485599946257713	4010	0.000432004347191875	1336.66666666667	0.00043368614183113	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	14	Distance from start (nt)	293	0.000104539251277752	483	0.000124660796166952	348	0.000133587969405284	1124	0.00012109049532261	374.666666666667	0.000120929338949996	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	15	Distance from start (nt)	2086	0.00074426238281703	2822	0.000728349413629684	1951	0.000748937150315256	6859	0.000738932124037174	2286.33333333333	0.000740516315587323	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	16	Distance from start (nt)	370	0.000132012023797843	672	0.000173441107710541	464	0.000178117292540379	1506	0.000162244026651113	502	0.000161190141349588	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	17	Distance from start (nt)	363	0.000129514499023289	624	0.000161052457159788	535	0.000205372309286859	1522	0.000163967734769584	507.333333333333	0.000165313088489979	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	18	Distance from start (nt)	2874	0.00102541231458108	4303	0.00111059090249771	2803	0.00107599735127302	9980	0.00107516293889649	3326.66666666667	0.00107066685611727	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	19	Distance from start (nt)	866	0.000308979493537655	1255	0.000323911592524895	914	0.000350860356426522	3035	0.000326965883722529	1011.66666666667	0.000327917147496357	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	20	Distance from start (nt)	273	9.74034662075978e-05	397	0.000102464463930186	306	0.000117465283442577	976	0.000105146195226751	325.333333333333	0.00010577773786012	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	21	Distance from start (nt)	2290	0.000817047390532597	3418	0.000882175157968199	2195	0.000842602278289076	7903	0.000851404078767428	2634.33333333333	0.000847274942263291	DE572AA-FLAG	IP	+CHX
M	IP_DE572AA-FLAG	22	Distance from start (nt)	471	0.000168047738402119	803	0.000207251799838638	562	0.000215736893120028	1836	0.000197795506594584	612	0.000197012143786928	DE572AA-FLAG	IP	+CHX
