,T4816,T4816minus,T4819,T4819minus,T4869,T4869minus,T4870,T4870minus,T4902,T4903,T5017,T5019,T5020,T5033,T5034,T5035,T5041,T5042,T5043,T5334,T5337,T5338
YER107W-A_mRNA,0.36,0.1,0.03,0.02,0.25,0.02,0,0,0.16,0.19,0,0,0,0,0,0.49,0.12,0.21,0.03,0.15,0,0.04
YER109C,22.19,12.33,19.99,12.47,22.24,11.61,23.91,13.2,28.89,24.18,50.51,42.3,39.6,62.62,60.95,64.01,37.04,35.24,37.31,55.27,53.97,56.86
YER119C-A_mRNA,0.85,0.53,0.59,0.51,0.98,0.35,0.79,0.14,1.12,0.94,0.51,0.49,1.17,0.38,0.74,1.41,0.53,0.6,0.9,0.39,0.67,1.5
YER121W_mRNA,9.21,7.23,6.88,6.58,5.58,3.58,7.82,3.59,8.29,8.14,4.49,2.55,3.24,7.65,3.92,4.22,3.83,2.65,3.35,5.99,5.73,4.93
YER133W-A_mRNA,0.53,0.09,0.1,0.05,0.08,0.02,0,0,0.12,0.08,0,0,0,0,0,0,0.03,0,0.08,0,0,0
YER134C_mRNA,80.14,61.08,74.88,60.94,75.85,54.31,82.46,60.25,85.76,79.24,62.55,62.15,60.17,78.79,75.08,77.31,58.88,56.14,57.82,69.49,66.88,77.34
YER135C_mRNA,1.67,0.96,1.08,0.81,1.18,0.39,0.69,0.4,2.08,1.87,1.56,1.71,1.7,1.86,2.4,3.17,1.28,1.03,0.77,2.27,2.19,2.61
YER137C_mRNA,22.66,17.86,16.94,18.09,17.51,15.28,16.27,18.54,21.91,19.78,33.67,26.29,27.85,34.55,29.51,28.55,30.57,28.77,27.66,28.91,27.26,31.99
YER137W-A_mRNA,14.8,8.35,2.3,3.51,5.48,4.39,9.75,5.61,25.41,6.57,2.14,2.63,2.56,0.76,3.84,0.46,1.34,1.28,2.22,1.02,1.49,1.81
YER138C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0,0
YER138W-A_mRNA,102.72,149.6,93.73,142.45,186.63,174.29,118.7,106.03,156.48,126.99,283.15,479.83,297.03,719.16,328.47,640.47,307.24,278.73,288.75,396.43,492.21,581.95
YER145C-A_mRNA,0.23,0.2,0.28,0.34,0.27,0.16,0.21,0.15,0.3,0.29,0.16,0,0.22,0.91,0.55,0.41,0.44,0.27,0.16,0.21,0.21,0.48
YER147C-A_mRNA,0.41,0.17,0.32,0.25,0.23,0.23,0.22,0.12,0.29,0.2,0,0,0.3,0,1.1,0.02,0.04,0.15,0.45,0.36,0.18,0.14
YER148W-A_mRNA,0.46,0.37,0.35,0.39,0.3,0.22,0.71,0.73,0.47,0.44,0.24,0,0.21,0.42,0.09,0,0.15,0.09,0.07,0,0.19,0.31
YER152C_mRNA,60.96,51.92,60.13,48.88,58.14,44.85,46.63,39.97,49.66,58.1,72.49,67.82,73.27,58.03,84.15,76.15,45.88,55.31,53.03,86.59,76.37,78.02
YER152W-A_mRNA,0.03,0.13,0.1,0.09,0.11,0.04,0.07,0,0.13,0.12,0.4,0.24,0.28,0.02,1.02,0.34,0.13,0.15,0.36,1.06,0.69,0.48
YER156C_mRNA,157.28,163.28,172.59,154.6,168.02,159.28,168.1,173.47,160.7,163.34,143.74,138.49,137.69,127.04,132.31,158.44,154.74,163.38,167.9,144.91,133.05,149.31
YER158C_mRNA,6.35,2.74,5.39,2.66,5.42,2.16,4.79,1.82,5.62,5.61,18.55,10.83,12.44,11.8,14.54,17.14,14.77,15.29,13.24,14.77,13.48,13.56
YER158W-A_mRNA,1.13,0.46,0.75,0.63,0.85,0.54,0.64,0.86,1.2,0.78,2.18,2.86,1.94,1.17,3.18,2.05,1.33,1.52,1.29,2.36,2.41,1.87
YER160C_pre-mRNA,0.11,0.17,0.14,0.21,0.29,0.3,0.43,0.3,0.31,0.3,0.4,0.3,0.37,0.3,0.58,0.37,0.25,0.32,0.29,0.2,0.33,0.2
YER165C-A_mRNA,0,0.06,0.14,0.04,0.12,0.05,0.07,0,0.12,0.13,0,0,0,0,0,0,0.09,0.08,0.1,0,0,0
YER172C-A_mRNA,0.04,0,0.07,0.07,0.16,0,0,0.04,0.11,0.06,0.16,0,0.1,0.47,0,0,0.19,0.09,0.05,0,0,0.13
YER175W-A_mRNA,8.51,4.52,5.87,4.23,7.91,3.09,8.31,3.39,16.08,11.47,11.18,13.14,7.44,22.53,13.91,27.97,8.25,6.91,6.99,8.76,24.46,22.1
YER181C_mRNA,5.63,5.91,3.82,3.02,4.11,2.53,3.99,3.66,11.39,4.97,1.5,2.18,1.07,2.31,2.72,1.45,1.05,1.18,1.89,3.32,2.46,3.56
YER186C_mRNA,53.09,46.6,55.84,46.49,49.66,38.17,56.36,40.69,82.53,68.39,42.52,40.35,42.89,91.13,62.06,74.27,34.68,30.98,30.86,54.53,64.49,68.06
YER187W_mRNA,12.01,7.19,10.13,7.01,6.32,2.58,9.34,4.22,12.29,10.83,10.14,9.62,7.69,11.6,9.68,13.23,4.79,4.46,6.03,9.6,14.96,18.96
YER188C-A_mRNA,0.21,0.23,0.25,0.22,0.1,0.14,0.04,0,0.41,0.39,13.7,6.64,7.73,15,11.96,11.06,7.47,8.32,8.01,15.08,13.78,13.48
YER188W_mRNA,16.98,10.4,14.52,9.92,10.86,4.95,11.43,4.14,16.55,16.43,13.09,13.71,10.89,16.45,15.03,20.6,7.87,7.32,8.24,21.34,24.01,22.77
YER189W_mRNA,0.7,0.5,2.42,0.44,0.78,0.38,1.6,1.3,0.98,0.96,0.65,1.08,0.78,2.19,0.86,1.76,0.74,1.12,0.53,0.71,0.4,1.58
YER190C-A_mRNA,0.07,0.2,0.34,0.14,0.22,0.11,0.24,0.24,0.21,0.25,1.34,0.43,0.98,1.04,1.53,1.38,1.07,1.01,1.3,2.2,1.78,1.55
YER190C-B_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL065C_mRNA,139.78,112.52,123.32,118.21,125.72,105.93,127.47,109.78,150.03,139.07,119.64,113.14,108.77,167,145.72,187.43,125.35,126.09,125.27,137.42,126.92,156.59
YMR040W_mRNA,13.9,8.56,10.84,8.65,9.25,3.53,12.38,5.13,17.31,14.24,11.54,11.37,10.13,19.6,17.02,19.06,8.24,6.59,5.48,16.59,13.06,17.27
YDL072C_mRNA,132.55,135.63,127.29,130.72,121.19,103.31,115.16,89,141.1,135.74,111.78,116.41,100.03,147.49,139.72,161.68,111.8,119.3,115.61,133,121.59,142.19
YDL120W_mRNA,80.67,92.86,99.93,87.25,96.17,92.38,107.87,97.04,102.5,93.97,65.21,51.62,56.84,62.82,72.33,60.37,84.22,78.64,74.24,70.94,67.04,62.19
YFR007W_mRNA,20.54,15.34,18.19,15.52,19.47,14.44,21.5,15.87,23.98,20.59,26.8,26.12,20.7,28.93,25.78,32.52,26.44,25.24,24.5,25.69,22.56,25.4
YFL002W-A_pre-mRNA,54.11,45.09,45.93,43.18,87.08,97.35,79.47,81.75,68.84,65.89,391.74,342.31,303.5,555.49,458.91,527.09,271.62,301.21,296.88,456.58,491.31,445.63
YFL012W_mRNA,0.96,1.33,1.05,1.11,0.97,0.66,1.41,0.95,1.27,1.11,0.54,0.31,0.62,0.43,0.24,0.69,0.53,0.39,0.7,0.17,0.74,1.08
YFL012W-A_mRNA,0.27,0.48,0.23,0.39,0.55,0.26,0.52,0.17,0.71,0.44,0.82,1.78,1.2,0,1.06,0.83,0.74,0.65,0.63,1.71,0,0.93
YFL013W-A_mRNA,0.25,0.06,0.13,0.03,0.08,0.05,0.02,0,0.21,0.13,0.2,0.04,0.06,0,0.49,0,0.03,0.1,0.06,0.32,0.1,0.03
YFL015C_mRNA,0.25,0.04,0.09,0.09,0.09,0.06,0.08,0.03,0.24,0.14,0.09,0,0.02,0.13,0.28,0.42,0.05,0.04,0.07,0,0.22,0.14
YFL015W-A_mRNA,1.43,0.32,0.76,0.31,0.51,0.13,0.51,0.2,0.51,0.42,0.59,1.3,0.86,0.83,0.59,1.21,0.36,0.48,0.26,1.41,0.61,1.59
YFL019C_mRNA,3.37,1.05,1.4,1.01,1.29,0.14,1.19,0.36,1.92,1.96,4.67,1.03,1.18,10.63,7.14,9.82,2.45,2.22,1.58,5.29,9.46,12.18
YFL021C-A_mRNA,0.71,0.46,0.45,0.37,0.51,0.26,0.6,0.33,0.81,0.86,1.28,0.77,0.84,0.18,1.04,1.08,0.48,0.49,0.51,1.22,0.99,1.7
YFL031C-A_mRNA,0.92,0.69,0.18,0.39,0.22,0.3,0.35,0.55,0.37,0.35,0.24,0,0.64,0.22,0.06,0,0.11,0.23,0.28,0.45,0.96,0.19
YFL032W_mRNA,173.68,99.17,101.37,91.54,104.83,113.09,163.52,141.12,128.56,115.46,54.82,46.86,79.46,109.75,132.93,120.86,64.69,73.88,79.49,103.95,47.37,140.46
YFL034W_mRNA,33.71,19.72,29.25,20.38,30.33,19.26,32.61,22.69,30.82,29.02,32.83,30.41,26.7,29.69,26.29,28.78,31.68,31.43,32.32,27.97,25.96,26.49
YFL040W_mRNA,0.23,0.13,0.33,0.08,0.16,0.06,0.21,0.07,0.23,0.22,0.15,0.15,0.11,0.26,0.04,0.14,0.08,0.09,0.04,0,0.14,0.23
YFL041W-A_mRNA,15.13,7.24,15.44,7.48,12.6,3.9,16.67,3.77,16.94,13.82,5.11,9.35,6.38,8.11,8.06,8.41,5.78,5.18,3.9,11.79,8.23,13.96
YFL042C_mRNA,29.06,18.86,26.37,18.75,24.49,13.21,24.42,15.03,27.65,27.21,27.72,26.83,22.32,29.97,26.96,31.92,23.58,24.52,22.8,28.59,23.89,29.45
YFL051C_mRNA,0.43,0.4,0.31,0.49,1.22,0.49,1.88,1.2,1.07,1.09,0.93,0.45,2.09,1.62,1.61,2.42,1.69,1.6,1.64,2.3,3.64,4.3
YFL052W_mRNA,5.27,2.91,5.81,2.93,2.02,1.07,1.92,1.12,3.6,3.41,2.03,1.85,1.65,3.25,2.8,4.39,1,0.97,1.07,2.86,2.96,2.72
YFL054C_mRNA,12.45,10.76,14.13,10.4,8.28,5.97,9.55,6.95,14.11,13.63,17.68,16.45,14.9,31.77,32.27,30.32,8.55,8.06,8.13,29.29,25.24,29.86
YFL056C_mRNA,46.04,32.16,48.79,30.82,31.85,13.6,35.86,12.86,66.11,59.94,40.72,44.35,36.6,99.56,68.23,80.11,20.66,21.08,19.08,64.72,66.64,70.72
YFL063W_mRNA,0.04,0.01,0,0,0,0,0,0,0.04,0.03,0.18,0,0.13,0.71,0.19,0.47,0.19,0.05,0.05,0.48,0.33,0.42
YFL064C_mRNA,0.03,0,0.04,0,0.01,0.01,0.08,0,0.04,0.06,0,0,0,0.02,0,0,0,0,0,0,0,0.02
YFL065C_mRNA,7.91,4.24,7.71,3.94,4.95,2.16,4.7,3.02,9.3,8.67,16.64,30.25,19.78,73.38,38,49.19,10.75,8.95,6.95,41.57,54.67,57.26
YFL066C_mRNA,0.07,0.13,0.09,0.1,0.15,0.08,0.12,0.02,0.29,0.18,0.1,0.33,0.1,0.13,0.52,0.22,0.04,0.04,0.15,0,0.09,0.26
YFL067W_mRNA,0.28,0.23,0.56,0.25,0.44,0.12,0.4,0.14,0.18,0.36,2.3,5.61,3.29,0.82,4.7,1.5,3.06,2.59,3.28,2.14,4.66,2.22
YFL068W_mRNA,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR006W_mRNA,126.36,115.88,138.23,114.47,114.82,99.08,129.46,105.74,140.35,126.56,122.8,122.54,116.96,140.01,119.9,126.17,111.5,108.84,109.19,116.87,117.8,118.12
YFR009W-A_mRNA,0,2.5,0.04,0,2.59,3.69,0,0.62,5.53,9.25,32.13,19.73,36.82,57.37,37.1,37.43,61.86,55.3,56.19,43.83,32.38,17.49
YFR010W-A_mRNA,0.08,0.12,0.2,0.09,0.17,0.15,0.41,0.22,0.24,0.21,0,0,0.51,0,0.27,0,0.28,0.25,0.5,0,0.37,0.34
YFR012W-A_mRNA,4.03,1.8,1.69,1.62,1.91,1.22,1.84,1.21,3.21,2.58,5.87,1.19,1.76,4.42,4.39,6.26,3.08,2.45,3.47,6.72,11.09,10.46
YFR016C_mRNA,48.13,31.53,37.99,33.27,36.93,27.95,39.59,32.37,44.45,40.87,42.57,42.81,35.99,45.83,37.34,48.09,35.99,35.36,35.21,39.17,39.09,45.69
YFR018C_mRNA,23.13,22.88,21.25,20.11,24.25,20.88,20.76,17.29,20.61,24.27,55.67,34.34,48.9,22.6,49.71,36.23,26.95,38.46,38.01,52.88,56.38,45.16
YFR020W_mRNA,26.57,17.6,27.05,19.48,23.33,10.99,25.02,12.05,40.56,34.06,36.78,34.78,34.22,68.18,63.3,61.79,23.79,21.12,21.09,61.99,59.05,60.91
YFR032C-B_mRNA,0,0.17,0.49,0.26,0.37,0.17,0.17,0.11,0.33,0.28,0,2.05,0.09,0.05,0.08,0.04,0.14,0.2,0.23,0.17,0.21,0.53
YFR034W-A_mRNA,20.68,16.76,16.31,17.41,17.12,14.93,18.61,17.36,19.82,18.01,15.6,8.45,14.37,18.35,20.29,14.78,10.17,11.28,9.11,20.07,16.69,16.41
YFR035C_mRNA,3.81,1.08,2.77,1.66,2.77,0.95,2.87,1.05,3.6,3.3,4.01,3.59,2.38,1.98,4.5,3.18,1.93,1.71,1.58,8.02,3.69,3.48
YFR036W-A_mRNA,0.58,0.26,0.26,0.22,0.23,0.1,0.51,0.13,0.32,0.23,0.3,0.76,0.22,0,0.11,0.18,0.1,0.2,0.41,0.01,0.22,0.16
YFR045W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFR045W_pre-mRNA,22.74,16.22,22.32,16.11,22.51,12.82,21.99,12.49,27.15,24.87,31.29,29.45,23,33.37,32.25,31.55,28.52,27.38,27,29.18,27.95,28.8
YFR052C-A_mRNA,0.2,0.07,0.04,0.05,0.04,0.04,0,0,0.12,0.02,0,0,0.1,0,0,0.19,0,0,0,0,0,0
YFR054C_mRNA,1.25,0.88,1.93,0.87,1.04,0.21,1.04,0.26,1.66,1.44,1.87,1.16,1.61,3.01,2.47,2.87,1.46,1.92,1.25,3.12,2.83,4.72
YFR056C_mRNA,0.27,0.2,0.56,0.14,0.28,0.04,0.07,0,0.34,0.39,0.68,0,0.1,0.71,0.37,0.58,0.12,0.13,0.16,0,0.16,0.33
YFR057W_mRNA,0.42,0.43,0.47,0.3,0.09,0.05,0.03,0.07,0.43,0.54,0.14,0,0.08,0.64,0.63,0.5,0.06,0.11,0.04,1.19,1.05,0.6
YDR319C_mRNA,27.47,20.25,29.19,22.02,29.7,16.82,31.58,16.83,37.82,34.17,29.43,33.01,27.98,35.24,35.82,39.04,32.49,30.42,28.95,37.23,33.97,31.26
YOL128C_mRNA,40.75,18.24,28.81,18.24,39.44,16.84,37.71,20.39,40.1,34.33,38.93,38.81,29.45,41.62,37.31,45.36,45.06,40.98,40.95,35.4,38.27,37.56
YGL006W-A_mRNA,11.7,9.32,14.2,8.62,9.73,8.11,15.24,10.79,13.96,10.36,7.07,9.86,7.33,10.7,9.71,12.51,8.57,5.63,8.31,10.13,8.9,11.36
YGL007C-A_mRNA,7.4,4.58,5.34,5.78,4.23,3.12,3.61,1.35,10.48,8.6,9.17,6.27,6.47,11.14,13.74,11.12,5.97,5.58,6.29,12.16,11.97,14.32
YGL014C-A_mRNA,0.6,0.03,0.31,0.03,0.47,0.08,0.59,0.08,0.3,0.41,0,0,0,0,0.04,0,0.08,0.31,0.18,1.04,0,0.28
YGL015C_mRNA,1.29,0.83,1.08,1.08,1.33,0.65,2.31,0.33,2.17,1.61,1.84,4.77,1.92,4.73,3.22,2.97,2.4,1.79,1.27,5.18,3.76,3.51
YGL024W_mRNA,0.88,0.45,0.76,0.57,1.15,0.35,1.21,0.42,2.11,2.23,3.42,1.72,1.97,4.91,3.97,4.28,1.2,1.69,1.21,3.56,5.14,3.84
YGL034C_mRNA,2.91,2.57,1.6,2.32,2.13,1.59,4.27,3.5,3.42,2.9,11.13,7.54,12.63,9.1,15.49,7.99,7.99,8.95,9,16.61,9.36,11.58
YGL036W_mRNA,31.19,20.83,27.85,21.27,33.13,21.1,33.79,21.66,36.35,32.69,41.23,33.58,30.59,49.88,43.46,48.77,44.69,43.7,43.97,43.12,44.12,42.19
YGL039W_mRNA,55.58,39.23,48.32,37.97,48.87,32.82,54.79,37.69,60.84,53.51,60.2,52.03,51.84,67.76,57.1,62.92,53.5,54.9,52.48,66.59,70.15,68.71
YGL041C_mRNA,2.68,1.02,1.19,1.22,1.94,0.56,0.95,0.62,2.96,2.02,1.81,0.4,1.25,1.32,1.97,3.13,0.98,0.79,1.1,2.84,3.15,3.08
YGL041C-B_mRNA,1.02,1.27,1.78,1.78,1.88,0.89,1.87,0.23,2.86,2.25,2.12,2.82,3.33,2.8,2.85,3.68,2.33,1.97,1.78,5.78,4.07,5.38
YGL041W-A_mRNA,77.38,59.37,64.67,59.4,67.95,49.65,66.92,51.81,80.21,74.07,84.72,73.68,68.7,96.52,80.52,94.85,89.74,79,77.7,76.8,78.17,86.2
YGL042C_mRNA,0.21,0.23,0.14,0.3,0.6,0.09,0.29,0.2,0.56,0.34,0.02,0.54,0.62,0,0.72,0,0.26,0.19,0.42,0.23,0.16,0.26
YGL052W_mRNA,2.59,2.18,5.12,2.31,3.21,1.46,3.34,2.31,4.45,3.81,1.56,4.63,2.74,4.46,4.04,4.41,2.62,2.36,2.4,4.11,2.44,4.83
YGL063C-A_mRNA,1.26,0.86,0.97,0.82,0.5,0.44,0.49,0.78,1.02,0.71,2.25,0,1.56,0.06,1,1.52,0.45,0.66,0.84,2.1,1.74,1.55
YGL069C_mRNA,4.49,2.24,3.92,2.23,4.12,0.94,3.15,1.21,5.24,5.43,3.71,5.61,4.71,8.17,4.98,5.28,1.82,2.82,2.78,6.65,4.92,7.23
YGL072C_mRNA,20.13,14.02,11.5,17.19,13.81,13.59,7.54,10.75,20.5,23.04,3.08,4.64,8.36,6.8,9.04,5.58,5.6,6.2,6.19,6.86,4.92,9.93
YGL074C_mRNA,0.6,0.08,0.52,0.08,0.42,0.03,0.15,0,0.34,0.32,0.33,0.58,0.17,0,0.5,0,0.15,0.32,0.14,0.9,0.62,0.35
YGL081W_mRNA,4.98,2.21,3.5,2.35,3.34,1.79,3.85,2.03,4.73,3.95,5.54,3.09,2.68,5.96,4.45,6.17,3.18,3.97,3.79,5.01,5.86,6.17
YGL082W_mRNA,67.83,46.76,68.11,46.73,61.15,45.3,70.72,48.5,72.28,68.16,71.72,59.5,53.76,69.01,65.56,72.14,64.12,60.12,63.45,67.67,66.36,64.35
YGL088W_mRNA,4745.96,6253.03,3846.61,6044.25,4456.23,5381.15,5019.73,6820.59,5546.56,4387.11,516.75,482.84,500.45,352.5,463.11,436.13,281.1,393.17,347.45,370.71,290.69,818.62
YGL101W_mRNA,99.08,66.37,95.06,66.1,106.95,62.03,113.38,68.39,108.73,93.71,62.99,59.82,51.15,67.36,50.36,55.72,88.26,77.98,77.67,57.78,55.77,50.31
YGL102C_mRNA,1.15,1.26,1.23,0.99,0.95,0.53,1.25,1.03,1.48,1.45,0.6,0.79,1.4,0.8,2.29,0.51,0.49,0.42,0.52,1.29,0.32,0.73
YGL108C_mRNA,90.6,39.16,57.6,44.75,66.69,39.07,68.38,45.02,79.24,68.88,35.02,29.57,31.45,37.76,41.74,43.66,33.69,34.86,33.31,37.67,36.39,47.36
YGL109W_mRNA,0.5,0.13,0.13,0.1,0.36,0.23,0.58,0,0.2,0.15,0.87,1.92,1.58,1.26,1.53,0.51,1.27,1.7,1.39,1.78,0.62,1.17
YGL114W_mRNA,47.16,32.97,43.75,32.71,37.18,23.86,42.62,28.05,49.45,44.69,38.01,35.85,35.35,45.66,42.92,49.99,32.6,32.34,31.38,44.68,46.09,43.98
YGL117W_mRNA,28.47,21.06,26.23,19.56,30.03,18.09,29.77,20.9,64.88,55.97,47.58,54.74,41.01,82.98,64.92,90.61,75.84,76.35,78.31,70.01,92,93.8
YGL118C_mRNA,0.47,0.21,0.38,0.21,0.56,0.15,0.96,0.26,0.65,0.59,0.61,0,0.11,0.2,1.18,2.62,0.39,0.76,0.55,1.5,0.69,0.38
YGL123C-A_mRNA,32.89,12.59,8.11,9.9,9.74,7.25,15.95,14.59,16.74,10.31,6.75,3.28,5.41,0.33,10.44,4.26,1.63,3.95,3.74,3.52,2.64,5.23
YGL132W_mRNA,0.39,0.4,0.25,0.31,0.43,0.21,0.38,0.42,0.47,0.32,0.52,0,0.19,0,0,0.71,0.42,0.12,0.1,0.43,0.39,0.18
YGL138C_mRNA,0.52,0.12,0.28,0.08,0.53,0.05,0.39,0.29,0.67,0.51,0.32,0.28,0.25,0.29,0.2,0.56,0.14,0.28,0.27,0.14,0.47,0.51
YGL140C_mRNA,64.58,54.02,62.23,55.17,62.25,52.61,69.18,60.18,64.63,59.19,73.17,68.39,66.47,82.91,71.8,80.25,72.71,69.87,71.84,71.94,73.89,71.53
YGL149W_mRNA,0.32,0.15,0.05,0.16,0.34,0.21,0.2,0.15,0.24,0.23,0.37,0,0.44,0.66,0.53,0.29,0.51,0.26,0.22,0.49,0,0.15
YGL152C_mRNA,0.45,0.42,0.31,0.23,0.85,0.43,0.51,0.33,0.64,0.83,2.24,2.99,2.52,2.52,2.06,1.26,2.17,1.99,1.67,1.42,2.36,3.14
YGL159W_mRNA,35.5,31.88,38.9,30.95,36.25,23.78,37.66,25.98,48.18,40.37,23.33,17.42,18.54,31.16,25.31,31.6,25.77,23.62,23.02,25.17,26.69,27.35
YGL165C_mRNA,0.65,0.2,0.11,0.14,0.28,0.22,0.17,0.06,0.32,0.33,0.55,0.28,0.33,0.31,0.68,0.68,0.49,0.37,0.35,0.67,0.46,0.75
YGL176C_mRNA,20.1,13.04,19.31,12.95,24.79,12.25,22.23,10.7,28.61,24.23,27.19,27.03,21.75,33.1,27.61,37.76,28.64,27.76,27.59,29.11,25.91,31.51
YGL177W_mRNA,3.78,5.68,8.6,4.84,6.22,4.63,4.41,2.71,8.01,7.46,27.79,20.08,15.77,29.06,29.07,26.82,32.43,28.5,28.19,28.45,25.67,14.44
YGL182C_mRNA,1.13,1.27,1.47,1.32,2.12,1.18,1.73,1.1,2.52,2.27,1.75,1.81,2.77,6.97,5.97,4.89,3.98,3.41,3.57,8.61,4.75,6.22
YGL185C_mRNA,27.93,19.47,25.03,19.56,23.86,15.81,28.09,19.59,31.64,26.15,25.92,20.24,19.2,32.19,30.57,26.73,20.17,19.99,19.56,28.99,29.87,26.63
YGL188C_mRNA,12.31,22.92,17.67,25.82,32.73,29.9,22.79,17.65,45.2,31.91,5,8.38,3.55,10.66,4.9,14.89,9.01,8.93,10.83,9.89,5.88,9.29
YGL188C-A_mRNA,47.69,25.82,46.25,27.78,32,29.2,39.32,43.41,37,32.81,63.27,71.15,65.94,64.97,74.37,65.53,73.65,69.26,71.14,85.33,57.2,62.94
YGL193C_mRNA,7.79,3.32,8.54,3,7.27,2.15,9.25,1.72,12.13,11.12,8.19,11.97,4.45,26.95,17.98,25.2,5.04,4.73,4.76,11.38,10.03,18.59
YGL194C-A_mRNA,34.69,26.88,30.14,28.22,27.8,22.55,31.33,26.13,36.64,28.97,32.06,37.13,24.81,47.88,32.76,47.92,30.26,25.79,25.25,39.18,38.29,40.31
YGL199C_mRNA,2.09,1.29,2.61,1.33,1.9,0.89,1.5,1.2,2.26,2.68,4.6,2.44,3.86,2.35,5.52,4.79,3.45,3.01,2.87,3.35,2.62,3.71
YGL204C_mRNA,25.28,28.87,29.41,31.15,29.14,29.23,28.01,29.53,36.26,31.93,32.59,22.07,23.41,28.93,28.79,23.45,33.63,30.74,33.67,20,32.45,20.83
YGL214W_mRNA,0.39,0.14,0.17,0.38,0.52,0.06,0.72,0.17,0.53,0.4,0.58,0.67,1.04,0.83,1.14,1.2,0.71,0.72,0.77,0.85,1.82,1.01
YGL217C_mRNA,0.14,0.26,0.27,0.22,0.34,0.14,0.26,0.28,0.34,0.38,0.77,0,0.59,0,1.05,0.33,0.51,0.31,0.05,0.28,0.68,0.41
YGL218W_mRNA,0.17,0.05,0.14,0.02,0.12,0.06,0.11,0,0.12,0.23,0.19,0.59,0.05,0.26,0.06,0.06,0.27,0.09,0.14,0,0.23,0.18
YGL230C_mRNA,1.39,1.68,2.01,1.78,1.27,0.99,1.28,1.48,2.23,1.88,0.57,1.04,0.69,0,0.7,0.99,0.79,0.86,0.48,1.14,0.26,0.98
YGL235W_mRNA,1.47,0.71,0.91,0.56,0.89,0.41,0.58,0.19,1.37,1.47,2.64,1.78,2.03,4.21,5.27,3.3,1.15,1.14,1.28,4.24,4.49,4.64
YGL239C_mRNA,0.15,0.07,0.03,0.02,0.07,0,0.04,0.3,0.09,0.05,0.27,0,0,0,0,0.12,0.12,0.06,0,0,0,0.08
YGL242C_mRNA,101.29,87.49,91.23,90.59,91.31,84.4,93.53,96.53,99.39,95.75,65.46,69.15,59.91,74.67,61.78,74.46,76.06,73.94,74.74,62.93,61.54,69.45
YGL258W-A_mRNA,4.89,2.63,4.67,2.41,0.99,0.3,1.56,0.12,3.94,4.29,8.7,5.43,2.88,24.51,12.21,13.2,2.44,1.59,1.68,23.71,26.91,21.93
YGL260W_mRNA,0,0,0.03,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0.09,0,0,0,0,0,0
YGL262W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL160W_mRNA,88.27,55.35,86.78,58.74,86.46,42.69,75.55,40.71,78.71,96.21,287.14,202.65,175.46,280.85,291.47,288.78,173.65,196.61,194.99,195.93,155.43,129.98
YGR011W_mRNA,7.23,6.9,7.05,6.95,8.76,6.47,9.99,4.51,12.45,8.88,9.34,6.84,5.77,6.29,8.9,11.15,12.75,10.37,12.01,16.21,9.94,12.41
YGR012W_mRNA,63.86,52.52,64.63,50.91,63.72,47.41,67.03,49.12,68.6,65.19,34.25,37.54,32.29,42.37,35.23,38.38,39.65,39.2,37.89,34.04,31.68,40.94
YGR015C_mRNA,26.59,15.39,22.36,15.54,20.82,10.53,22.33,10.57,33.26,27.53,46.36,44.45,38.03,77,61.79,68.59,36.84,32.18,31.16,64.66,64.12,64.6
YGR016W_mRNA,19.54,11.33,18.41,12.01,19.69,8.39,21.08,9.92,28.07,23.95,27.75,18.22,16.23,31.85,26.36,30.65,18.44,15.78,17.48,31.86,27.84,26.08
YGR017W_mRNA,103.46,67.4,85.6,75.13,89.31,68.4,98.36,76.33,99.82,90.07,134.83,121.76,107.74,129.42,131.08,126.85,126.31,113.42,111.21,121.43,126.45,112.37
YGR018C_mRNA,0.89,0.8,1.79,1.01,1.49,0.66,1.64,0.88,2.04,2.37,3.25,2.39,3.94,5.26,5.81,1.88,2.28,2.21,2.08,3.18,4.63,4.16
YGR021W_mRNA,68.26,42.94,53.41,45.49,57.62,38.17,49.57,35.88,57.75,57.18,79.15,69.76,61.18,54.49,74.06,78,51.53,60.06,59.39,61.1,58.97,56.11
YGR022C_mRNA,0.89,0.2,0.28,0.17,0.48,0.08,0.69,0.19,0.61,0.63,0,0,0.5,0.22,0.2,0.77,0.13,0.14,0.02,0.6,0.09,0.45
YGR025W_mRNA,10.07,8.95,4.41,10.26,6.57,7.51,9.51,10.91,8.52,4.52,0,0,0.31,0,0.89,0.75,0,0.47,0,0.38,0,0.64
YGR026W_mRNA,85.7,78.99,78.53,83.42,90.93,80.65,91.29,78.11,94.4,88.41,81.77,93.24,87.4,103.39,83.21,95.63,97.65,92.13,90.7,90.45,82.64,92.06
YGR027W-B_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
