,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YHR001W-A_mRNA,50.96,66.12,29.49,164.37,106.26,280.5,75.8,90.74,87.98,40.82,175.58,17.72,192.74,64.11,336.07,100.57,131.29,80.52,61.89,0,0,0,0,0,0,0,0,31.63,0
YHR001W-A_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR191W_mRNA,244.57,319.16,419.87,324.57,363.76,251.09,398.92,376.99,467.74,435.16,421.71,421.87,372.13,363.91,284.76,634.03,438.71,538.98,576.53,698.23,770.2,511.6,624.22,700.54,969.41,978.87,260.36,1162.99,329.05
YFR033C_mRNA,321.7,496.88,449.64,571.07,476.77,520.33,502.27,431.16,565.95,353.61,611.09,381.29,380.72,372.54,666.8,712.58,711.19,408.24,462.27,635.09,822.71,598.6,364.66,421.67,627.9,870.45,866.26,898.5,1136.49
YDR529C_mRNA,102.07,488.41,58.41,344.92,101.21,238.26,133.79,152.85,142.34,73.12,281.56,118.75,373.72,88.91,385.19,92.97,568.79,27.94,57.27,155.01,9.4,304.23,30.1,23.81,0,34.62,0,204.68,0
YJL166W_mRNA,33.8,49.34,77.53,133.79,86.5,178.59,116.55,98.37,104.56,86.3,101.13,44.07,124.64,75.74,230.57,53.88,135.63,0,0,0,30.35,126.08,0,25.61,120.95,74.52,0,62.93,0
YGR183C_mRNA,30.78,328.95,38.16,439.27,55.43,659.65,66.1,49.73,64.21,60,292.55,16.05,287.66,29.04,503.13,105.13,538.95,36.52,28.07,0,110.53,710.7,29.51,23.34,0,0,2576.1,0,598.49
YGR183C_pre-mRNA,0,0,0,0,0,0,6.34,4.47,0,7.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL120W_mRNA,0,9.94,2.56,6.74,0.98,6.74,2.1,2.96,5.2,1.55,2.78,4.04,11.58,2.44,0,0,6.07,0,0,0,0,0,0,0,0,0,0,0,0
YIL121W_mRNA,30.41,0,38.39,4.81,23.06,3.61,26.92,24.27,16.71,29.9,14.87,28.83,15.5,18.26,14.91,7.55,4.87,10.1,7.84,0,0,4.08,0,0,0,0,0,41.18,0
YBR043C_mRNA,41.05,24.91,45.54,43.16,45.05,28.18,51.42,59.37,59.68,69.44,32.49,39.43,41.14,71.35,20.37,15.74,12.68,28.44,21.86,0,25.86,12.73,8.36,6.61,0,0,0,0,0
YHR074W_mRNA,151.89,62.54,240.51,118.73,206.48,79.24,187.21,168.12,191.68,215.75,74.59,234.23,92.37,175.05,76,169.97,94.25,163.96,196.01,299.85,161.04,83.11,67.14,53.11,0,736.7,0,121.2,55.63
YDL103C_mRNA,72.45,46.49,84.59,81.41,82.4,126.2,86.54,99.67,74.7,93.4,139.68,64.54,67.75,54.12,93.69,79.74,133.12,68.54,72.09,83.43,39.75,44.55,34.98,27.67,0,13.31,0,11.24,0
YLR204W_mRNA,43.33,127.13,26.87,57.46,8.21,115.05,43.95,24.81,34.29,19.53,106.6,11.3,61.76,61.33,103.97,177.62,71.19,0,39.96,171.1,90.78,97.46,0,0,0,286.62,0,887.57,0
YDL104C_mRNA,6.82,6.57,9.3,2.97,14.21,17.83,9.22,6.5,6.87,9.21,7.34,5.33,3.83,1.61,4.6,15.52,4.01,0,0,0,8.16,5.03,0,0,0,0,0,126.92,0
YPL022W_mRNA,12.57,21.44,16.97,19.38,13.77,12.73,15.49,18.4,22.91,17.2,20.98,18.94,17.19,16.48,18.79,25.45,7.37,26.78,20.58,0,11.71,8.22,0,0,0,0,0,67.63,121.58
YML095C_mRNA,28.57,22.12,21.25,5,21.66,67.55,12.36,8.72,8.22,15.45,0,8.94,25.79,21.56,62.01,0,16.89,20.4,15.68,0,0,50.86,0,0,0,0,0,0,0
YMR201C_mRNA,25.76,28.37,10.95,16.03,9.76,43.32,19.9,11.94,18,6.63,47.58,7.68,49.61,19.1,19.89,0,45.49,0,0,0,0,54.37,0,0,0,0,0,0,0
YMR201C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR114W_mRNA,0,3.86,8.96,15.69,11.42,18.33,5.97,12.65,16.18,11.46,30.19,15.71,26.99,5.69,2.7,16.46,18.86,7.94,5.68,0,12.02,0,69.93,61.47,28.75,0,0,0,0
YOR368W_mRNA,3.74,0,20.39,16.28,7.08,9.78,10.11,20.68,16.13,10.1,12.08,13.64,25.2,8.82,0,0,8.8,13.38,10.29,0,17.9,11.05,0,0,0,0,0,83.51,0
YCR066W_mRNA,3.04,5.85,7.53,44.92,3.45,11.9,10.68,8.11,9.61,6.39,32.68,4.75,34.08,11.46,45.08,11.07,28.57,0,13.95,59.96,0,17.93,0,0,0,0,0,0,0
YGR258C_mRNA,5.98,2.87,13.73,16.87,6.81,29.23,11.73,13.13,9.04,9.89,16.05,15.6,28.46,10.59,4.03,10.9,14.91,10.74,11.02,11.81,17.91,0,0,0,0,0,0,39,0
YEL037C_mRNA,180.55,294.35,100.74,329.57,113.21,413.19,100.48,102.71,127.89,104.3,310.39,68.81,351,127.77,337.66,161.29,523.13,24.89,38.28,82.25,124.69,420.54,93.81,84.82,49.7,76.55,912.45,12.93,517.69
YER173W_mRNA,11.24,0,4.46,7.81,4.26,8.8,7.3,4.29,3.88,10.8,19.32,11.72,15.11,7.42,6.06,0,18.48,0,0,0,8.07,0,0,0,0,0,0,0,0
YJR035W_mRNA,5.71,21.9,4.6,25.99,7.57,40.88,8.49,7.9,7.39,12,21.43,5.95,15.96,2.02,15.35,3.9,17.56,17.09,15.77,11.27,5.12,18.89,0,0,0,0,0,5.31,0
YKL113C_mRNA,93.84,67.86,86.29,47.71,71.15,51.18,61.34,74.62,86.63,86.92,42.15,95.83,57.14,84.86,74,92.6,43.76,70,89.67,154.38,84.25,17.34,200.75,195.69,167.89,344.81,0,0,201.2
YDR030C_mRNA,22.67,0,4.22,4.93,7.52,0,5.36,9.73,15.49,7.66,0,8.87,9.54,5.35,0,0,1.67,6.77,5.21,0,3.39,0,0,8.66,40.56,0,0,0,0
YER171W_mRNA,46.48,18.6,40.34,25.22,30.1,32.82,31.95,36.59,34.55,40.14,45.75,36.36,45.54,40.2,52.15,19.4,46.59,44.05,35.64,7.65,13.91,28.52,0,0,0,0,0,28.85,99.26
YDR419W_mRNA,23.33,26.91,16.2,10.13,15.04,12.18,17.04,16.03,15.44,18.22,17.55,10.95,5.23,17.61,6.29,4.25,5.48,30.71,23.61,0,5.59,13.75,0,0,0,0,0,0,107.71
YML011C_mRNA,44.52,86.46,11.04,39.08,19.69,9.78,18.06,16.99,23.49,11.14,32.22,15.48,42.01,24.5,20.2,27.03,48.42,35.23,27.08,0,53.29,44.19,0,0,0,0,0,0,0
YDR314C_mRNA,0,0,4.8,7.48,3.26,2.81,6.4,6.98,3.1,2.59,2.31,5.61,19.29,1.02,0,0,5.05,0,0,0,2.58,0,0,0,0,3.26,0,0,0
YER162C_mRNA,8.55,4.11,7.42,7.42,4.86,13.93,8.67,4.48,10.45,3.21,16.06,4.46,9.57,5.04,5.76,0,0,0,7.86,33.74,0,0,0,0,0,9.42,0,0,0
YLR032W_mRNA,15.97,10.21,22.77,11.54,16.15,13.86,16.92,12.7,15.32,19.99,31.4,22.21,16.37,13.81,19.69,13.34,16.38,36.68,30.65,10.51,11.15,19.58,67.01,65.25,57.15,0,0,9.91,0
YNL250W_mRNA,20.3,6.87,18.66,14.49,9.96,13.99,14.54,14.36,19.25,15.07,20.49,16.82,13.35,14.65,17.66,5.44,13.29,11.45,14.3,23.58,11.44,10.54,22.93,18.29,0,0,0,35.58,0
YER095W_mRNA,54.87,72.67,79.93,92.56,96.21,35.87,94.6,81.81,99.67,79.32,81.25,60.8,69.33,69.57,106.52,46.85,72.65,36.86,40.92,54.16,69.79,70.91,66.19,52.36,0,0,0,0,70.52
YML032C_mRNA,22.98,22.11,33.48,29.98,23.96,30.02,29.53,23.03,42.16,33.66,18.54,34.46,45.12,36.59,38.75,2.62,52.35,13.74,10.56,0,44.71,33.9,0,0,0,0,0,0,0
YPL153C_mRNA,5.53,21.25,11.89,4.8,5.59,2.4,7.48,8.1,7.43,13.3,5.94,9.62,14.45,10.44,2.48,10.08,6.49,39.75,33.94,14.56,8.83,24.44,0,0,0,0,0,61.81,66.16
YGL163C_mRNA,13.59,6.52,9.27,20.64,10.31,17.71,8.27,7.13,8.31,10.21,16.41,11.52,17.12,5.61,20.58,9.29,20.93,14.25,15.64,20.13,16.27,15.01,0,0,0,7.49,0,0,0
YDR076W_mRNA,6.83,13.16,15.24,0,6.47,8.93,12.01,14.34,6.88,13.34,25.75,14.25,46.03,11.28,9.22,9.33,0,4.08,9.41,26.97,4.09,0,0,0,0,0,0,12.72,0
YDR004W_mRNA,18.45,23.67,28.21,26.75,22.15,8.03,23.28,28.16,25.66,26.78,29.78,22.45,24.15,23.21,20.75,14,14.46,29.39,33.89,48.56,14.72,0,0,0,0,0,0,0,0
YDL059C_mRNA,0,0,3.88,9.11,3.95,0,4.23,1.99,6,1.57,16.9,8.15,0,0,7.06,0,6.16,0,0,0,6.24,0,0,0,0,0,0,0,0
YGL058W_mRNA,64.6,0,30.44,22.64,29.39,25.5,20.97,39.45,61.34,52.39,77,10.11,43.8,33.52,70.22,47.07,30.6,61.43,53.12,25.51,30.93,48,0,0,0,28.48,0,0,0
YDR014W_mRNA,2.29,13.18,5.67,23.82,6.06,2.98,3.71,4.36,11.18,4.12,17.19,2.38,15.36,4.31,24.63,16.65,14.76,21.87,16.81,0,8.21,10.1,0,0,0,0,204.94,0,0
YJR052W_mRNA,2.57,9.9,11.49,15.67,3.9,10.08,9.05,10.32,12.6,6.19,22.15,9.4,14.44,4.86,17.36,9.38,15.13,6.16,4.74,0,9.25,7.59,19.91,15.75,0,0,106.65,0,0
YDR217C_mRNA,9.58,41.32,8.9,49.8,12.71,70.12,12.95,10.96,9.3,9.35,82.13,12.48,45.5,10.16,51.5,6.54,32.26,4.3,6.62,14.18,7.16,38.72,0,0,0,0,0,4.46,85.76
YGL246C_mRNA,35.54,41.09,66.97,68.09,53.89,65.07,47.1,51.54,68.52,66.19,103.36,63.01,51.9,48.62,57.61,25.9,46.02,29.7,55.45,140.31,76.57,63,68.58,54.25,0,0,0,0,0
YDL090C_mRNA,35.73,6.26,37.86,14.14,30.79,46.71,26.36,34.72,39.26,37.08,38.47,28.8,25.53,33.72,21.93,29.59,19.11,7.76,5.97,0,38.89,0,0,0,0,0,0,0,0
YKL019W_mRNA,12.57,96.99,90.37,120.55,84.17,87.77,67.98,109.52,79.55,69.21,153.62,87.38,89.52,73.12,73.66,68.68,125.91,51.25,53.96,49.62,55.16,49.57,113.06,89.44,0,0,0,124.79,64.7
YNL216W_mRNA,29.31,109.07,29.53,117.68,20.14,117.01,27.25,29.02,29.52,26.97,98.34,15.29,98.46,31.98,106.06,23.36,113.92,24.13,18.54,0,13.16,56.64,77.99,61.7,0,16.16,0,6.82,0
YOR101W_mRNA,133.04,80.21,174.23,68.88,156.04,87.11,136.06,121.39,113.65,158.61,85.2,145.26,79.5,100.03,118.08,189.34,63.7,74.4,80.06,98.49,139.35,92.24,208.4,177.54,59.51,329.97,0,108.38,0
YNL098C_mRNA,132.05,127.38,174.98,111.54,212.77,54.03,145.09,167.74,182.87,174.78,178.01,150.64,106.75,161.59,89.29,233.04,138.61,172.31,181.63,211.81,345.78,42.72,302.33,239.17,0,18.2,371.47,169.04,807.25
YOR048C_mRNA,75,32.31,85.78,59.74,80.08,47.85,67.06,71.27,80.16,72.64,50.9,75.03,61.65,68.6,65.89,50.19,35.89,47.78,48.25,48.34,78.78,33.78,142.21,112.51,0,87.73,105.43,119.69,7.84
YJR033C_mRNA,21.98,8.88,28.98,19.05,27.2,18.07,24.41,27.38,20.64,28.5,13.64,24.14,23.28,28.93,9.33,15.81,12.2,22.15,19.17,9.14,16.62,25.52,8.96,24.82,82.8,5.1,0,56.01,0
YDR202C_mRNA,44.62,17.23,30.98,15.57,30.45,64.31,32.58,27.25,39.8,37.53,38.52,11.63,10.04,18.95,42.27,24.39,15.79,26.6,28.63,35.24,85.46,112.27,0,0,0,0,0,0,206.88
YOR301W_mRNA,130.49,131.6,111.64,148.7,124.86,146.16,110.92,98.43,117.12,89.6,120.38,106.94,76.72,108.47,176.12,220.74,122.42,141.08,174.07,282.15,111.58,87.13,48,94.93,266.83,0,472.35,11.57,95.77
YLR084C_mRNA,33.25,14.72,46.62,35.48,36.36,39.96,40.47,33.44,39.74,43.79,42.51,39.35,41.47,32.58,32.67,26.79,15.74,22.84,36.41,80.79,36.74,9.4,54.47,43.09,0,0,0,38.1,0
YDR527W_mRNA,19.19,135.5,21.42,103,27.89,66.89,34.55,23.2,30.37,24.02,117.06,16.68,61.04,10.56,86.36,14.57,75.26,0,8.81,37.89,26.8,9.44,0,0,0,28.21,0,0,0
YPL246C_mRNA,324.8,149.86,281.3,97.36,233.42,127.14,254.36,223.89,274.81,234.46,99.48,288.2,120.13,240.15,91.92,419.48,65.8,455.74,528.29,765.62,371.4,136.43,149.38,265.89,693.88,684.03,235.33,234.69,99.97
YAL036C_mRNA,214.36,85.49,198.87,199.63,217.18,299.78,176.92,186.21,186.11,205.39,207.08,217.79,116.29,174.36,144.83,87.52,141.44,141.4,129.05,87.55,128.3,109.23,28.52,101.53,370.29,16.3,0,165.16,0
YGR173W_mRNA,48.62,21.63,89.04,71.69,103.51,73.4,102.17,83.51,94.71,105.61,56.43,128.73,142.91,100.58,30.33,115.83,88.09,35.72,44.61,73.83,116.41,110.55,72.15,57.08,0,32.98,103.51,97.5,0
YCR036W_mRNA,54.08,130.51,48.05,70.78,52.96,118.11,57.29,71.38,67.43,59.56,97.28,51.7,86.23,61.66,67.09,77.99,66.44,16.12,20.65,35.59,59.34,120.06,0,0,0,39.74,187.38,0,0
YOR265W_mRNA,9.25,180.28,16.05,97.78,31.56,97.89,55.03,52.61,61.21,22.23,131.02,62.7,157.65,30.54,151.66,16.85,231.29,0,0,0,33.21,110.57,0,0,0,0,0,0,0
YDL189W_mRNA,42.26,46.49,72.61,76.16,57.22,94.65,53.07,57.61,47.78,45.34,68.21,92.88,132.11,45.57,93.69,52.24,159.75,18.04,38.82,107.27,18.07,196.01,93.28,73.79,0,0,396.28,0,0
YDL189W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR274C_mRNA,29.23,18.82,32.62,4.25,16.62,6.39,23.72,24.17,28.04,19.02,21.05,17.78,0,36.77,0,17.75,11.5,23.22,35.7,76.94,40.82,7.22,0,0,0,193.32,0,0,0
YML030W_mRNA,47.69,132.15,37.17,41.81,25.83,35.88,23.95,57.21,56.85,22.51,66.48,24.87,30.82,16.07,111.17,31.03,48.44,64.75,62.21,53.8,48.93,40.52,268.86,214.91,0,60.08,0,152.22,0
YNR018W_mRNA,321.96,141.19,411.25,170.17,384.62,151.73,377.89,354.76,372.34,410.59,177.59,465.69,144.05,386.91,263.94,331.99,165.33,455.22,460.96,479.7,516.3,72.16,116.77,129.33,173.9,937.51,760.17,180.98,376.76
YGL158W_mRNA,0,0,0,0,1.06,0,0,0,0.81,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0
YLR248W_mRNA,57.78,129.59,74.02,102.5,79.4,135.08,72.92,76.72,65.81,77.38,168.17,64.03,134.91,70.42,87.6,98.67,115.93,118.06,108.45,76.04,51.87,53.22,57.78,53.56,34.46,0,0,0,284.05
YOL010W_mRNA,80.27,38.71,92.56,45.49,92.82,68.31,65.13,75.83,75.07,90.43,43.28,81.63,76.73,77.64,54.27,80.43,87.5,76.63,92.03,142.63,124.92,17.8,247.67,195.93,0,159.28,0,0,0
YNL022C_mRNA,46.75,24,52.55,32.54,38.99,16.29,53.11,38.66,46.64,48.68,30.19,37.38,27.99,61.76,42.07,28.39,29.33,26.07,28.62,36.92,7.46,50.6,0,0,0,13.74,0,81.24,0
YKL159C_mRNA,13.63,0,1.69,17.92,5.17,17.94,18.43,11.7,25.48,8.19,29.55,3.55,0,6.43,9.26,12.41,20.18,0,0,0,0,0,0,0,0,0,0,0,0
YOR220W_mRNA,0,58.43,6.25,83.63,5.73,59.49,35.43,25,21.75,25.73,65.33,7.88,28.39,23.77,102.41,13.77,104.12,12.01,9.23,0,30.16,97.06,0,0,0,22.22,0,0,0
YMR075W_mRNA,19.57,16.71,9.71,49.1,7.42,48.22,19.41,8.71,9.39,9.8,91.1,12.47,60.9,23.6,52.73,15.85,40.85,0,0,0,0,6.41,0,0,0,9.59,0,0,0
YBR005W_mRNA,5.65,32.83,5.61,34.62,30.02,22.28,26,15.11,19.53,18.69,30.59,5.9,25.52,13.34,23.02,25.75,26.74,53.85,41.39,0,13.54,33.56,0,0,0,0,667.77,0,0
YDR003W_mRNA,14.17,13.75,35.13,49.71,37.6,37.32,61.78,78.07,64.11,72.34,38.42,48.02,88.16,56.81,96.37,129.03,33.59,201.89,161.64,27.97,93.27,31.62,163.13,129.05,0,156.16,0,0,0
YJL204C_mRNA,14.45,20.81,18.36,14.11,18.49,14.13,10.75,12.75,16.11,18.45,21.33,14.13,36.4,17.04,34.04,16.45,12.71,6.49,8.31,14.26,4.32,13.3,0,0,0,0,0,13.45,18.51
YBR073W_mRNA,49.64,76.84,62.34,87.51,54.03,58.41,40.28,54.7,46.08,54.83,101.37,46.76,66.3,58.17,88.34,27.71,45.06,51.78,44.22,18.97,26.83,51.84,0,14.71,68.76,134.15,253.73,23.85,32.81
YDL135C_mRNA,43.24,97.92,134.02,139.1,87.42,142.42,146.17,122.39,82.94,127.71,148.58,116.49,48.93,118.99,88.26,65.63,132.46,145.45,118.37,28.45,51.76,107.24,110.66,87.55,0,0,0,0,0
YOR285W_mRNA,76.54,522.55,139.97,253.05,188.61,354.67,219.94,202.67,261.54,166.69,333.84,114.75,282.88,148.95,327.07,270.14,735.38,158.47,139.2,75.55,125.98,472.14,0,57.89,273.88,295.3,937.8,0,0
YOR286W_mRNA,70.63,260.45,77.07,192.06,53.56,232.59,85.96,68.75,91.46,95.48,91.95,55.25,127.86,69.98,221.02,77.2,205.17,33.55,51.58,111.55,25.37,126.1,0,0,0,31.14,0,0,0
YOR380W_mRNA,10.61,10.21,7.89,11.53,5.03,6.93,2.87,6.58,10.69,10.36,11.41,6.92,5.95,7.51,21.46,2.42,3.12,0,4.88,20.95,6.35,7.82,0,0,0,0,0,0,0
YCR106W_mRNA,14.49,10.5,11.75,9.49,12.43,9.5,21.68,13.56,18.54,20.25,13.69,15.2,12.24,18.91,4.91,6.6,5.34,10.91,11.74,14.39,0,13.41,7.05,5.58,0,0,0,169.64,0
YPL133C_mRNA,6.31,0,3.13,52.18,13.16,57.74,10.24,13.85,15.44,16.12,37.37,11.52,24.8,14.89,51.12,17.25,16.71,0,0,0,18.89,32.61,0,0,0,0,0,0,0
YPR094W_mRNA,0,104.24,15.48,15.7,6.76,82.54,19.3,27.23,12.83,16.07,97.12,23.25,212.69,21.04,48.71,0,127.36,73.93,56.82,0,0,39.96,0,0,0,0,0,0,0
YCL054W-A_mRNA,0,0,7.55,0,5.77,0,16.48,14.53,17.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR049C_mRNA,35.92,106.9,16.03,129.37,21.79,138.1,34.97,26.39,26.87,30.21,136.87,16.86,108.56,20.34,111.21,34.35,88.48,17.49,13.63,0,17.2,68.74,0,0,0,0,0,6.69,27.61
YLR329W_mRNA,0,0,0,0,0,0,0,0,0,0,0,5.03,0,0,0,0,5.69,0,0,0,0,0,0,0,0,0,0,0,0
YLR329W_pre-mRNA,0,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHR157W_mRNA,0,0,0,0,0,0,1.71,2.41,5.46,1.9,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR021C_mRNA,0,32.49,11.48,14.69,22.35,49.62,0,0,0,31.62,22.71,0,47.36,17.88,56.95,0,19.85,0,0,0,10.08,24.91,0,0,0,0,0,0,0
YJR021C_pre-mRNA,0,0,0,0,0,0,17.07,39.89,31.78,0,0,43.19,0,0,0,0,0,4.71,3.62,0,0,0,0,0,0,0,0,0,0
YMR133W_mRNA,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR133W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR007C_mRNA,0,0,0,0,0,0,0,1.25,0,0,2.35,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR263W_mRNA,0,0,0.91,0,0,0,2.48,2.1,2.11,0,1.97,2.87,2.05,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL217W_mRNA,373.95,159.58,379.06,192.34,389.88,339.38,379.27,287.57,348.14,393.17,255.73,484.67,229.48,490.36,320.7,175.32,178.74,314.26,286.83,195.42,276.49,138.65,639.19,506.58,0,775.95,534.61,348.15,283.89
YDR195W_mRNA,32.51,36.48,12.09,70.66,10.27,53.06,16.85,20.16,20.27,13.83,72.83,11.3,54.69,26.84,65.76,7.4,63.68,9.72,7.47,0,25.94,43.95,0,0,0,0,18.71,0,69.53
YDR028C_mRNA,24.31,87.47,20.35,163.42,25.35,172.18,25.48,27.84,24.92,24.65,174.41,19.02,156.39,27.96,120.6,29.06,65.02,27.3,22.38,6,34.56,98.36,0,4.67,21.75,133.99,0,0,186.74
YBR050C_mRNA,7.94,0,0.98,0,0,0,0,2.27,2.28,0,0,0,0,1.87,0,0,0,0,0,0,4.75,0,0,0,0,0,0,0,0
YLR387C_mRNA,25.94,62.44,28.94,70.55,43.02,88.99,35.95,40.84,40.12,22.4,76.79,13.53,69.16,35.18,70.03,26.58,68.66,15.49,23.82,51.2,11.64,57.44,0,0,0,14.3,0,0,149.95
YBR267W_mRNA,92.89,134.34,26.87,148.42,38.15,177.3,53.39,39.89,63.49,37.21,146.03,22.2,226.25,49.3,204.05,74.04,159.58,60.05,46.16,0,13.9,68.66,149.31,118.12,0,0,508.98,43.24,0
YCL001W_mRNA,50.73,84.43,71.89,82.68,38.47,76.4,54.89,48.41,50.05,71.85,102.26,86.93,65.63,61.55,59.19,105.63,64.47,292.58,231.5,28.62,86.76,75.51,305.95,440.06,933.65,63.92,0,188.93,0
YBR002C_mRNA,81.56,87.48,59.55,31.63,49.82,53.44,68.63,50.15,53.46,62.61,29.34,66.16,40.8,64.13,42.93,86.67,32.07,97.24,87.2,53.67,48.82,13.41,87.3,69.07,0,0,0,0,0
YOR207C_mRNA,129.85,75.26,135.51,98.52,116.41,61.65,108.65,103,108.21,161.31,97.19,156.6,86.23,129.55,85.5,94.87,53.11,116.65,112.11,96.13,111.72,51.72,26.19,29.01,38.72,41.75,65.2,161.19,76.17
YFR051C_mRNA,229.82,110.56,256.46,114.94,250.5,105.06,233.87,253.84,236.42,302.9,139.07,283.15,186.93,226.34,174.39,311.38,168.87,391.47,414.39,487.73,508.95,101.71,765.83,676.09,328.95,190.01,357.17,449.32,147.52
YPL010W_mRNA,264.76,298.19,87.03,301.89,133.06,283.34,149.88,143.36,93.9,142.42,420.06,109.17,250.33,81.34,250.85,72.91,258.68,131.43,118.14,72.93,110.56,155.45,182.62,139.42,0,0,0,22.93,31.83
YOR346W_mRNA,18.73,0,19.74,55.51,28.99,34.56,21.11,18.47,32.78,26.72,30.14,21.16,78.58,20.62,44.1,12.79,14.64,18.69,15.81,6.16,26.16,32.15,0,22.45,89.35,0,247.28,0,0
YPL167C_mRNA,2.1,4.03,2.86,0.91,2.39,1.37,3.97,5.21,4.23,6.62,4.5,2.74,8.21,5.94,0,0.96,1.23,0,0,0,1.26,3.09,0,0,0,60.17,0,0,0
YIL139C_mRNA,0,0,10.11,5.1,8.84,0,3.15,7.78,1.68,8.75,18.92,0,0,5.5,7.91,10.61,13.78,0,0,0,0,17.29,0,0,0,0,0,0,0
YLR059C_mRNA,71.26,45.89,88.36,95.4,97.26,143.26,113.08,112.43,112.1,99.9,87.21,99.1,96.3,73.97,122.24,86.55,95.31,67.95,60.93,37.52,28.44,98.5,237.93,202.7,68,20.95,0,88.46,97.96
YLR107W_mRNA,11.46,66.29,19.89,23.3,31.86,64.99,19.63,14.58,10.99,26.39,20.59,5.98,12.88,28.84,61.96,6.96,22.5,0,10.51,45.25,9.15,22.59,14.73,11.65,0,0,0,42.68,0
YOL080C_mRNA,42.96,64.55,17.76,83.36,27.15,75.11,36.15,27.33,23.35,10.04,67.01,24.89,75.26,11.26,45.25,34.78,70.42,0,0,0,0,56.56,91.95,72.74,0,0,0,142.21,0
YAR007C_mRNA,56.13,78.5,49.98,73.18,39.66,66.6,49.68,51.12,50.66,48.28,106.97,46.57,31.46,57.78,51.59,34.86,91.42,88.49,68.01,0,70.24,75.23,49.31,39.01,0,0,0,104.51,13.09
YNL312W_mRNA,196.24,52.72,140.59,128.68,204.6,78.73,194.62,157.09,167.84,157.2,123.79,233.11,122.95,154.31,118.28,148.96,248.02,97.35,89.79,64.57,189.24,97.01,167.82,132.76,0,24.04,0,0,0
YNL312W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL173C_mRNA,40.93,63.7,28.42,64.78,49.66,108.08,35.43,26.56,44.76,36.89,62.31,59.77,74.27,30.9,89.31,14.91,102.15,19.41,14.92,0,29.4,85.46,0,0,0,36.1,0,30.49,339.95
YOR217W_mRNA,34.62,96.39,45.08,120.18,43.97,142.12,41.2,31.39,40.85,32.76,130.06,53.26,96.88,38.39,93.2,28.38,56.85,22.8,25.49,34.18,78.75,61.15,26.8,21.2,0,22.9,0,12.89,0
YJR068W_mRNA,12.95,41.64,40.67,75.29,32.72,56.53,33.85,48.59,40.98,42.78,88.46,31.51,14.57,30.54,58.39,47.17,91.59,20.59,23.74,34.08,72.32,57.47,16.93,13.41,0,0,597.91,0,0
YNL290W_mRNA,50.3,97.12,117.92,47.89,69.34,17.98,93.99,68.94,82.89,76.92,59.23,76.31,46.33,88.45,99.03,58.31,86.3,43.6,58.65,108.32,65.68,81.23,0,0,0,20.16,285.22,0,188.49
YOL094C_mRNA,28.51,9.18,43.59,33.18,41.43,18.69,32.12,40.8,43.75,42.81,35.91,39.64,5.35,40.35,19.3,4.33,47.66,11.33,8.7,0,45.5,63.32,0,0,0,20.95,0,0,220.4
YBR087W_mRNA,53.45,94.59,93.89,73.84,114.83,93.38,95.17,85.86,97.41,117.75,110.56,125.43,80.21,102.97,96.45,89.26,49.91,84.98,65.32,0,69.32,46.15,171.67,135.81,0,0,0,0,0
YOR279C_mRNA,0,17.82,8.01,4.03,17.5,12.1,2.5,11.45,9.3,12.48,29.89,2.41,36.37,6.53,12.49,42.03,68.05,0,0,0,16.57,0,0,0,0,0,0,0,0
