,QU5017_27-32nt,QU5017_37-43nt,QU5019_27-32nt,QU5019_37-43nt,QU5020_27-32nt,QU5020_37-43nt,QU5033_27-32nt,QU5034_27-32nt,QU5035_27-32nt,QU5334_27-32nt,QU5334_37-43nt,QU5337_27-32nt,QU5337_37-43nt,QU5338_27-32nt,QU5338_37-43nt,RU4816_27-32nt,RU4816_37-43nt,RU4816minus_20-23nt,RU4816minus_20-32nt,RU4816minus_27-32nt,RU4819_27-32nt,RU4819_37-43nt,RU4819minus_20-23nt,RU4819minus_20-32nt,RU4819minus_27-32nt,RU4902_27-32nt,RU4902_37-43nt,RU4903_27-32nt,RU4903_37-43nt
YER007W_mRNA,2,0,10,5,2,2,8,6,8,5,2,0,2,11,2,2,4,1,3,2,0,3,0,0,0,0,0,0,0
YDR538W_mRNA,30,2,112,7,64,9,122,179,142,110,4,89,14,77,6,25,25,19.08,24.11,5,39,7,5,5,0,22,0,29,0
YBR279W_mRNA,26,19,124,41,91,35,95,122,94,117,30,51,25,76,29,27,54,24.99,25.99,1,48,21,4,4,0,14,1,15,0
YMR165C_mRNA,19,14,69,21,39,18,55,85,47,67,21,30,16,32,10,18,33,9,12,3,13,13,1.99,1.99,0,1,25,28,7
YMR174C_mRNA,0,3,0,0,0,0,0,4,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR348C_mRNA,10,16,19,66,21,31,34,42,25,20,32,11,34,21,26,9,70,1,1,0,1,17,0,0,0,0,0,9,0
YDR251W_mRNA,12,24,90,51,50,49,82,101,88,66,44,36,60,41,26,25,101,29,37,8,20,29,5,6,1,0,21,6,7
YJL104W_mRNA,2,4,11,10,15,3,17,24,21,6,1,11,4,10,2,9,10,3,7,4,2,2,0,0,0,0,12,13,0
YKR065C_mRNA,13,12,55,31,47,28,69,121,75,47,19,29,18,30,12,9,24,5,9,4,12,10,8,8,0,1,0,0,7
YLR008C_mRNA,5,14,27,44,32,26,52,61,48,29,15,8,15,13,16,8,34,3,3,0,3,16,0,0,0,0,10,6,0
YIR006C_mRNA,162,109,613,273,449,180,992,1183,834,545,195,262,168,365,154,196,357,155.93,198.93,43,111,114,33.14,34.24,1,2,10,42,52
YGL094C_mRNA,27,9,126,22,66,28,125,146,101,120,28,64,19,77,19,25,32,41.55,49.72,8,11,20,12.03,12.04,0,5,6,0,0
YKL025C_mRNA,11,4,55,19,25,14,31,71,38,47,16,24,17,21,14,20,54,4,15,11,4,13,0,0,0,0,5,6,18
YHR063C_mRNA,24,7,136,29,88,16,77,151,90,112,20,58,22,64,22,41,80,51,55.01,4,27,14,8,14,6,14,0,3,0
YIL145C_mRNA,55,18,265,23,164,15,209,306,261,262,26,131,18,142,19,61,16,47,56,9,56,16,5,13,8,8,0,1,0
YKR002W_mRNA,15,8,93,15,59,10,70,117,67,55,13,44,20,28,8,20,20,9,11,2,16,9,7.98,7.99,0,23,0,16,0
YOL115W_mRNA,9,6,41,22,15,5,22,33,30,20,9,11,15,5,6,13,15,5,7,2,4,4,0,0,0,1,0,0,0
YDL173W_mRNA,8,12,18,26,11,16,32,53,27,25,26,17,30,15,12,0,102,5.02,5.02,0,10,18,0,0,0,0,0,0,6
YCR077C_mRNA,63,45,256,107,153,79,201,314,227,186,80,109,68,125,57,61,244,18,32,14,24,45,2,5,3,0,11,0,28
YJL223C_mRNA,0,0,0,0,0,0,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR542W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGL261C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YGR294W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YHL046C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL176C_mRNA,0,0,0,0,0,0,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIR041W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL224C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLL025W_mRNA,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.08,0,0,0,0,0
YLL064C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YMR325W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YEL049W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL161C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR394W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL282C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR037C_mRNA,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR301W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR104W_mRNA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR461W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YFL020C_mRNA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR076W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAR020C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL068C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL108C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR199C_mRNA,17,1,99,17,56,16,82,87,82,61,21,35,28,40,12,21,31,19,21,2,41,8,0,0,0,0,0,0,0
YLR199C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL272C_mRNA,1,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL015W_mRNA,0,4,14,13,10,4,9,21,21,15,2,6,2,4,6,8,6,0,0,0,8,2,0,0,0,0,8,1,0
YCL052C_mRNA,22,10,91,21,50,8,78,105,68,77,19,42,8,42,24,31,37,18,23,5,10,19,2.13,2.13,0,2,1,6,8
YGR178C_mRNA,25,38,73,74,58,73,83,105,61,74,73,23,71,44,57,46,143,10.05,22.02,12,16,53,11,16,5,5,15,12,5
YBR233W_mRNA,17,3,28,27,19,17,37,43,26,27,29,21,18,7,27,13,54,6,8,2,14,11,8,8,0,2,0,2,7
YDL053C_mRNA,6,8,17,28,14,18,19,29,10,21,30,7,19,12,19,4,21,3,3,0,0,13,0,0,0,0,0,0,0
YJL128C_mRNA,6,7,49,33,39,21,51,63,54,60,32,32,16,19,14,15,35,8,8,0,10,8,4,4,0,2,30,5,0
YBR094W_mRNA,32,10,144,20,82,8,93,144,105,85,9,83,14,65,3,28,34,26.08,33.11,7,35,11,19,20,1,19,0,9,2
YBR295W_mRNA,3,0,19,0,8,0,22,20,20,15,1,2,2,3,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0
YKR095W-A_mRNA,0,18,9,16,11,15,12,23,8,12,13,4,23,3,16,11,48,2,2,0,6,1,0,0,0,0,0,0,11
YKR095W-A_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YLR151C_mRNA,2,0,7,6,10,1,15,11,10,9,6,15,3,4,4,3,1,3,3,0,2,0,0,0,0,0,0,0,0
YDR228C_mRNA,13,14,24,41,18,15,28,33,30,19,32,13,18,7,23,5,46,5,6,1,2,5,3,3,0,0,0,0,0
YBR186W_mRNA,3,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
YBR186W_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIL071C_mRNA,3,0,3,1,6,2,11,12,13,12,1,14,2,10,1,3,3,0,0,0,5,4,0,0,0,14,0,0,0
YKR097W_mRNA,0,0,2,0,0,0,2,1,3,2,1,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
YNL289W_mRNA,9,4,35,31,22,12,34,58,31,33,20,22,16,21,17,7,34,23.73,29.39,6,12,11,0,0,0,1,0,5,0
YGL134W_mRNA,0,3,4,1,1,3,2,5,5,8,4,3,2,1,3,6,12,2,2,0,4,3,0,3,3,0,0,0,0
YDL127W_mRNA,12,1,35,5,24,5,31,43,35,37,6,17,17,12,4,14,6,12,12,0,6,7,0,0,0,0,0,0,1
YHR071W_mRNA,1,8,6,15,3,9,11,4,9,8,17,5,18,6,21,0,3,0,1,1,0,0,1,1,0,0,0,0,0
YER059W_mRNA,2,9,14,20,16,7,19,27,15,14,15,10,16,7,14,4,40,0,0,0,2,15,0,0,0,1,0,0,0
YIL050W_mRNA,5,3,11,24,7,13,13,32,17,15,17,11,15,6,12,6,67,3,5,2,10,24,0,0,0,0,0,0,1
YPL219W_mRNA,5,2,7,13,2,0,5,9,9,12,6,3,2,4,2,0,12,0,0,0,6,0,6,6,0,0,0,0,0
YDL179W_mRNA,32,6,81,12,59,12,62,98,84,54,10,32,17,20,10,19,14,26,27.01,1,30,17,6,6,0,2,0,9,0
YEL058W_mRNA,90,26,493,89,274,34,459,528,399,436,69,226,59,210,31,141,114,114.12,168.22,54,145,58,10,33,23,10,26,54,15
YGR101W_mRNA,11,8,57,16,36,8,48,68,32,41,10,19,14,16,7,9,24,17.84,18.91,1,6,7,4,4,0,1,0,15,4
YBR222C_mRNA,15,4,69,16,50,11,88,91,58,71,17,50,13,43,11,24,44,17,28,11,24,19,8,8,0,3,0,0,11
YGR202C_mRNA,9,3,21,22,12,12,30,44,30,18,21,12,21,16,4,4,11,1,1,0,4,4,0,0,0,11,0,0,5
YER178W_mRNA,354,69,1560,179,970,93,1171,1571,1173,1200,124,767,122,660,73,279,277,503,564,61,228,107,158,159,1,51,1,74,49
YBR221C_mRNA,174,60,750,130,408,88,625,958,565,699,147,389,97,411,96,249,247,279,330.01,51,218,70,95,114,19,112,25,67,6
YLR044C_mRNA,6990.62,1693,29014.75,4311,17786.77,2726,22418.72,34855.59,21765.16,23281.79,3620,13815.77,3127,13686.37,2784,10002.87,5888.12,8099.77,10198.13,2098,9541.26,2339.87,2728.87,3396.78,668.4,3950.41,648,3989,869
YDR081C_mRNA,32,16,92,16,68,11,87,116,72,101,24,58,23,48,13,26,40,15,16,1,30,18,0,4,4,1,0,1,0
YLR134W_mRNA,2.38,0,22.25,2,5.93,0,13.28,19.41,21.84,18.21,0,7.23,2,4.63,0,1.13,7.88,9.74,8.44,0,7.74,3.13,2.59,5.11,0.6,16.59,0,2,0
YGR087C_mRNA,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,1,16,0,0
YGL248W_mRNA,3,6,24,14,15,11,27,42,21,20,15,6,17,12,14,18,30,2,2,0,12,16,6,7,1,0,11,0,0
YOR360C_mRNA,20,6,81,25,47,14,56,83,45,58,15,38,15,35,10,26,28,11,17,6,13,14,18,18,0,1,0,2,0
YPR002W_mRNA,15,7,14,8,13,6,42,49,41,22,15,19,16,12,15,12,8,1,4,3,11,3,0,0,0,0,0,0,0
YCL043C_mRNA,454,228.16,1814,480,1239,316,1756,2559,1472,1391,351,708,297,884,246,723,716,411.51,577.89,166,349,211,146,178,32,95,28.3,100,69
YLR455W_mRNA,0,16,12,14,8,10,12,16,13,10,17,2,17,6,21,1,14,1,1,0,0,3,0,0,0,0,0,0,0
YGL013C_mRNA,9,1,51,17,42,19,45,99,51,60,18,31,22,29,19,6,26,21,25,4,17,8,3,12,9,18,0,2,0
YOR328W_mRNA,1,0,5,1,0,1,3,12,6,4,0,9,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
YIL013C_mRNA,4,3,9,0,2,3,5,20,4,8,1,4,0,7,1,2,3,1,1,0,2,1,7.99,7.99,0,18,0,0,0
YPL058C_mRNA,59,14,628,73,343,30,220,494,295,490,37,236,36,209.96,34,117,50,70.88,106.69,36,117,15,12,19,7,77,0,32,0
YDR406W_mRNA,4,0,7,1,5,0,11.12,15,15,9,2,7,2,2,1,5,2,0,3,3,3,4.44,7,7,0,0,0,0,11
YNL231C_mRNA,9,16,43,18,22,12,39,73,55,51,31,24,37,33,21,17,44,21.03,21,0,23.99,13,18,27,9,16,0,1,1
YNL264C_mRNA,7,6,31,13,24,9,30,50.99,22,22,6,16,6,19,5,10,16,3,3,0,8,10,0,0,0,1,7,0,0
YNR070W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBL005W_mRNA,2,6,24,6,11,6,29,24,24,21,11,12,8,9,9,4,5,4,4,0,0,1,1,1,0,0,0,4,0
YOR153W_mRNA,729,359,1311,343,791,251,2256,3377,2094,2660,756,1520,696,1437,521,289,383,143,198,55,274,149,51.83,61.91,10,163,48,144,63
YLR266C_mRNA,0,0,9,3,2,1,2,10,14,3,0,6,9,3,3,5,0,0,0,0,0,0,0,0,0,1,0,0,0
YDR113C_mRNA,0,7,9,22,11,17,11,13,8,10,7,1,9,6,11,2,29,2,4,2,2,12,0,0,0,0,0,1,0
YMR076C_mRNA,28,22,105,38,50,35,77,134,79,62,38,48,47,52,31,26,33,24,34.01,10,25,10,2,9,7,0,0,19,8
YGR193C_mRNA,18,27,84,56,50,33,75,102,73,67,48,49,34,46,37,12,106,11,14,3,11,22,0,0,0,1,0,1,14
YBR035C_mRNA,42,15,197,37,92,17,159,284,185,173,38,112,30,131,26,31,47,53,60,7,42,19,25,25,0,18,0,0,12
YER149C_mRNA,14,5,64,22,42,10,68,77,84,67,10,46,16,27,14,23,30,17,17,0,22,20,14,14,0,2,0,0,0
YGR058W_mRNA,1,5,8,9,4,3,7,18,11,7,14,1,10,5,5,5,29,0,0,0,0,3,0,0,0,1,0,0,0
YBL017C_mRNA,49.44,6,231.99,26,135,20,169.07,249.18,185.99,158,22,98.1,12,98.38,18.32,78,54,78.34,100.12,21,43.1,24,18.46,24.88,6,1,0,15,0
YOR036W_mRNA,2,3,8,3,6,5,7,4,4,1,3,1,0,4,1,0,6,0,0,0,0,2,0,0,0,0,0,0,0
YLR148W_mRNA,10,7,83,35,41,16,40,86,58,63,23,22,15,31,6,6,36,19,23.91,5,7,15,0,0,0,6,8,0,1
YPL154C_mRNA,136,14,714,50,432,30,562,852,550,611,48,298,49,326,23,202,97,156,207,51,183,43,52,86,34,107,0,23,20
YMR231W_mRNA,14.95,14,90,26,45,23,50,57,33.48,44,22,17,15,28.76,13,22,42,16,24.01,8,21,11,27,27,0,0,0,2,0
YDR323C_mRNA,5,0,4,1,7,9,8,9,9,4,8,2,4,3,2,6,8,1,1,0,0,2,0,1,1,0,0,1,0
YJL053W_mRNA,11,3,29,8,26,11,33,45,28,33,8,20,10,12,10,9,23,0,0,0,6,13,0,1,1,0,5,0,0
YCR044C_mRNA,31,2,107,2,50,0,72,97,48,63,5,40,10,28,4,11,10,8,16,8,23,0,9,9,0,15,0,7,0
YLR064W_mRNA,16,4,72,4,32,4,59,76,53,42,5,27,4,26,2,13,13,11,17,6,24,1,9.9,9.89,0,19,0,0,0
YFR023W_mRNA,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR046C_mRNA,104,43,374,94,212,61,363,471,387,274,63,168,60,170,41,230,104,111.97,150,38,103,72,18,34,16,71,15,55,37
YDR079W_mRNA,0,6,2,2,5,1,13,15,9,12,2,3,0,4,1,5,1,2,3,1,0,0,0,0,0,0,0,0,0
YMR257C_mRNA,2,1,3,1,7,7,5,8,6,4,5,5,0,3,4,1,0,2,2,0,0,0,0,0,0,0,0,0,0
YBL080C_mRNA,7,1,33,11,26,3,24,46,24,29,5,11,2,16,0,17,14,4.03,4.02,0,7,8,0,0,0,1,0,6,0
YER058W_mRNA,0,0,3,3,4,0,4,4,7,2,0,1,4,5,2,1,1,5,5,0,4,4,0,0,0,0,0,1,0
YER153C_mRNA,12,0,27.82,1,31.62,1,68.63,55.44,40.73,39,2,41.52,1,27,1.51,1,4.35,1,1,0,0,0,0,0,0,0,0,7,0
YOR158W_mRNA,3,5,13,19,5,7,20,33,14,13,14,2,3,1,12,3,18,0,0,0,0,6,12,12,0,0,0,0,3
YOR017W_mRNA,11,4,47,9,40,4,55,57,37,46,9,16,11,22,6,7,13,19.86,19.89,0,8,4,0,3.67,3,14,0,2,0
YJL023C_mRNA,2,3,10,0,3,1,13,21,5,9,2,1,4,5,0,1,3,1,1,0,5,0,0,0,0,0,0,0,0
YCR020C_mRNA,0,0,1,0,0,1,1,1.02,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
YJR034W_mRNA,4,4,16,11,6,11,13,28,18,13,5,7,7,11,8,5,17,0,0,0,0,7,0,2,2,0,0,1,8
YPL159C_mRNA,3,11,15,17,12,8,8,26,17,13,10,5,11,8,14,5,58,0.07,0,0,7,28,0,0,0,0,0,3,0
YLR067C_mRNA,2,0,26,5,10,3,14,30,21,14,3,6,1,5,5,6,5,3,6,3,8,4,0,0,0,1,0,7,0
YNR045W_mRNA,2,0,30,3,21,5,26,29,27,16,4,19,5,16,12,3,5,3.11,4.08,1,1,2,2,10,8,1,0,8,0
YGR222W_mRNA,1,2,17,5,6,4,19,15,15,15,12,8,11,7,6,0,10,1,1,0,0,1,0,0,0,0,0,0,0
YNL003C_mRNA,16,6,66,5,46,2,55,71,48,47,4,28,5,42,4,18,4,12,12,0,15,0,7,7,0,25,0,0,0
YBL030C_mRNA,242,77,908,195,681,140,881,1386.11,950,896,162,408,127,454,138,354,356,206,309,103,156,125,71.16,99.48,28,108,60,38,28
YKL197C_mRNA,8,6,53,14,31,1,53,55,36,49,10,18,7,31,10,14,8,13,13,0,9,2,0,0,0,0,0,11,11
YDR265W_mRNA,0,2,16,2,4,3,9,20,10,13,6,6,7,10,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0
YOL147C_mRNA,7,9,27,11,13,12,27,42,30,19,17,7,11,12,12,8,13,4,4,0,3,26,1,1,0,0,0,1,22
YMR026C_mRNA,3,7,8,14,8,2,13,20,7,7,12,1,7,0,9,1,6,1,3,2,0,5,0,0,0,0,0,0,0
YLR191W_mRNA,8,5,13,6,6,5,9,22,17,6,8,5,15,4,7,8,15,7,8,1,0,3,0,0,0,0,0,0,3
YGL153W_mRNA,6,8,27,11,12,20,17,31,24,24,7,8,13,30,15,3,15,0,7,7,1,14,0,0,0,0,0,0,0
YOL044W_mRNA,5,5,13,6,13,5,9,33,18,11,3,3,4,9,10,0,1,0,0,0,1,4,3,3,0,0,0,0,0
YNL214W_mRNA,1,2,13,5,12,0,9,19,7,8,3,1,4,2,0,2,5,2,2,0,0,0,0,0,0,0,0,1,0
YHR160C_mRNA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDL065C_mRNA,3,11,16,22,7,22,20,19,14,15,37,5,18,6,16,3,44,0,0,0,4,11,0,0,0,0,14,0,1
YJL210W_mRNA,10,3,29,9,15,8,28,37,23,15,10,7,7,9,2,12,4,8,8,0,5,1,0,0,0,0,23,1,0
YGR239C_mRNA,4,0,10,1,10,0,17,29,7,10,5,4,5,6,3,5,9,6,10,4,3,2,0,0,0,0,0,0,0
YAL055W_mRNA,3,1,6,3,6,2,5,3,4,8,1,7,3,9,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
YPL112C_mRNA,7,5,27,26,11,16,20,40,23,23,9,10,11,16,11,13,13,5,5,0,1,3,2,3,1,0,0,0,0
YOR193W_mRNA,0,0,10,3,2,0,5,9,0,3,3,9,2,8,2,5,2,2,1.99,0,0,0,0,0,0,0,0,0,0
YHR150W_mRNA,3,0,19,5,12,9,14,36,16,23,7,13,5,1,4,6,11,0,0,0,7,1,0,0,0,0,0,0,0
YDR479C_mRNA,8,5,44,13,22,5,36,42,33,27,10,12,4,20,2,15,4,8,9,1,1,1,0,3,3,0,0,2,0
YDR329C_mRNA,10,3,79,8,49,12,89,105,53,65,11,43,7,43,12,16,13,28,40,12,14,7,3,3,0,1,0,5,4
YLR324W_mRNA,4,4,53,17,40,10,33,47,35,38,10,25,8,20,1,26,14,12,15,3,8,1,0,0,0,0,0,1,0
YGR004W_mRNA,16,2,80,4,58,6,52,84,61,73,1,45,1,36,0,13,5,13,19,6,13,0,1,2,1,1,0,0,0
YBR168W_mRNA,2,2,7,5,3,6,8,14,13,5,5,4,5,2,0,2,13,2,2,0,1,0,1,1,0,0,0,0,0
YCL056C_mRNA,0,0,1,0,2,0,5,2,0,2,0,1,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0
YGR133W_mRNA,4,8,10,14,6,2,20,20,28,14,21,6,10,6,11,2,7,0,2.03,2,0,6,0,1,1,0,0,0,0
YDR244W_mRNA,12,14,42,21,27,14,30,42,25,31,15,19,16,19,13,5,50,8,8,0,5,17,6,6,0,0,0,3,0
YNL329C_mRNA,10,2,69,12,17,8,54,88,63,41,16,24,7,28,5,8,13,18,20,2,15,14,11,11,0,3,0,8,0
YDR142C_mRNA,3,1,31,5,11,1,27,38,17,18,5,5,3,13,4,10,6,10,11,1,12,1,2,2,0,0,0,10,7
YGR077C_mRNA,15,1,60,4,21,1,58,71,57,33,8,27,5,25,6,18,8,17,19,2,13,6,14.02,14.03,0,0,0,0,0
YNL326C_mRNA,5,7,24,9,9,3,12,28,11,18,3,8,3,6,3,6,7,3,3,0,3,8,0,0,0,0,0,0,0
YOL003C_mRNA,10,3,46,7,26,4,31,47,28,28,5,15,2,22,5,9,6,2,3,1,5,1,0,0,0,0,0,0,4
YDR459C_mRNA,0,1,21,4,6,0,17,26,16,14,1,5,1,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
YJL179W_mRNA,1,3,8,12,9,7,8,15,11,12,6,4,7,15,2,2,8,1,1,0,1,2,0,0,0,0,0,0,0
YBR074W_mRNA,101,7,332,8,195,15,210,304,197,237,12,149,10,141,8,58,12,33,49,16,68,2,27,35,8,44,0,2,0
YGR240C_mRNA,713,152,3625.97,451,2066.99,275,2559.99,3660.98,2322.99,2780,411,1562,337,1564,324,818.36,697,554.27,757.52,203,828,318,150,182,32,331,79,303,74
YMR205C_mRNA,620,274,2839.03,705,1711.01,494,2087.01,3176.02,2225.01,2319,579,1271,525,1357,443,638.64,994,393.14,534.24,141,547,310,144.95,189,44,184,37,211,111
YIL107C_mRNA,40,5,131,14,70,13,176,233,150,115,18,51,13,60,17,22,50,9,9,0,14,9,0,0,0,0,16,6,7
YOL136C_mRNA,7,4,25,13,21,8,10,43,33,18,14,12,17,20,13,4,21,0,3,3,17,3,1,1,0,2,0,1,0
YHR185C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL317W_mRNA,16,2,71,14,35,15,50,54,38,48,17,31,13,34,9,8,26,9,13,4,9,14,0,0,0,1,0,0,0
YOR122C_mRNA,42,61,171,134.82,122,91,224,288.04,164,124.42,114,77,76,89,90,25,152,17,24,7,12,49,0,0,0,3,0,2,0
YOR122C_pre-mRNA,0,0,0,4.18,0,0,0,3.96,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL158W_mRNA,6,7,45,27,32,14,57,82.97,63,62,17,28,17,41.81,10,12,32,14,17,3,6,19,9,9,0,1,0,6,0
YNL149C_mRNA,29,6,75,15,36,7,63,89,63,49,8,32,11,30,0,23,3,6,6,0,20,2,0,0,0,2,0,0,0
YML125C_mRNA,125,17,355,37,237,25,294,423,304,361,31,225,25,222,25,38,38,69,83,14,64,17,33,36,3,14,0,15,7
YPL206C_mRNA,32,0,97,16,79,8,118,144,104,88,16,46,11,39,5,12,18,18,20,2,20,2,8,8,0,0,0,0,1
YGL025C_mRNA,5,11,23,42,11,18,16,37,21,14,19,12,7,19,18,11,41,2,3,1,3,6,0,0,0,0,0,0,0
YBR196C_mRNA,618,188,2950,477,1751,305,2100,3065,2094,2265,356,1325,316,1258,296,756,626,451.43,577.62,126,648,264,127,158,31,218,110,235,105
YCR012W_mRNA,1561,539,6777,1504,4444,833,6107,8131,5587,5199,1126,3153,1120,3546,989,2073,1696,1369.85,1679.91,310,1007,685,321.96,386.98,65,411,300,232,150
YKL127W_mRNA,88,10,274,29,189,16,173,274,221,199,30,120,18,126,11,113,45,72.06,85.04,13,74,18,14.51,19.62,4,26,0,27,0
YMR105C_mRNA,12,2,73,22,36,16,63,89,48,44,13,29,11,18,12,72,43,31.99,41.99,10,58,17,11,11,0,9,0,10,9
YCL004W_mRNA,7,0,14,8,7,3,12,26,16,15,5,4,7,4,1,3,8,0,0,0,5,4,0,0,0,0,0,0,0
YJR153W_mRNA,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL316C_mRNA,12,0,31,8,18,4,35,51,37,34,7,17,10,17,3,10,16,9,9,0,13,6,0,1,1,0,0,13,0
YGR132C_mRNA,34,13,112,33,92,32,128,195,96,103,27,49,17,62,11,28,37,48.05,58.05,10,28,8,9,9,0,2,0,1,0
YGR231C_mRNA,48,15,285,53,150,17,213,287,230,205,48,123,35,108,32,66,48,48.84,74.73,26,50,26,27,28,1,3,0,0,4
YKL043W_mRNA,10,2,36,17,18,15,33,50,56,38,19,12,11,19,16,14,23,5.73,10.01,3,3,8,2,2,0,0,0,0,6
YDR281C_mRNA,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
YOL084W_mRNA,3,0,0,1,1,0,4,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
YER037W_mRNA,5,5,25,9,14,10,51,51,45,19,10,10,15,26,3,9,30,6,7,1,9,6,0,0,0,0,0,17,0
YAR071W_mRNA,73.7,0,0,0,0,0,0,83.95,33.72,0,0,0,2,20.78,3.66,0,1,1.86,4.96,0,5.51,2.5,3.95,0.01,0,1,0,3,0
YHR215W_mRNA,38.89,9.9,35.07,4.69,23.85,0,283.67,97.14,143.1,29.71,0,32.47,2,20.62,0,3.99,1,1.86,4.95,0,5.49,2.5,12.12,15.4,0,1,0,3,0
YDL236W_mRNA,30,5,156,19,101,10,128,185,120,137,20,70,15,78,4,48,41,34,40,6,22,21,28,29,1,1,0,0,3
